gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability,baseline_composite,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,rank_full,sl_effect_v1,sl_n_contexts_v1,sl_expr_partner,sl_expr_cohens_d,sl_expr_reported,expert_composite_v1,sl_source,rank_all,is_gbm_oncogene_control
PSMG4,-1.571708010303134,-0.6319311617614669,5.21748828229199e-05,0.9861111111111112,0.9422750424448216,True,pan-glioma-dep,0.0,0,,,False,,0.0245552478883183,False,0.1231990006544336,True,tumor-cell-expressed,not-TME-dominated-weak,0.0284500000000003,0.1699346405228758,3.9645,0.7373380447585394,0.911660777385159,0.8869257950530035,0.4134275618374559,6.49483,0.1248098102580763,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8657243816254417,0.9861111111111112,0.0577249575551783,0.0,0.0,0.8920863309352518,1.0,0.0600706713780918,0.1699346405228758,0.7373380447585394,0.0,1.0,0.9259177463682764,0.0577249575551783,0.0,0.9460431654676259,0.1150026559504838,0.7373380447585394,0.0,0.3974323671571577,0.4332062509773159,novel,1.0,False,145,0.0,0,,0.0,,0.4332062509773158,none,147,False
SRF,-0.6270098160287308,-0.5178841731674905,0.0024833669131499,0.7083333333333334,0.4617996604414261,False,pan-glioma-dep,0.3004622395571507,1,PTEN_loss,TSG-loss,True,PTEN,-0.0492920478546455,False,0.0630386502527328,True,tumor-cell-expressed,not-TME-dominated-weak,0.3886500000000001,0.4313725490196078,3.8915,0.4028268551236749,0.2791519434628975,0.431095406360424,0.4982332155477031,38.3721,0.110693941271182,False,False,51,0.0,1.0,False,,0,0,0,False,False,False,False,,0.6643109540636042,0.7083333333333334,0.5382003395585739,0.1958806235367555,0.25,0.3848920863309352,1.0,0.127208480565371,0.4313725490196078,0.4028268551236749,0.0,1.0,0.6863221436984688,0.5382003395585739,0.22294031176837775,0.6924460431654675,0.2792905147924894,0.4028268551236749,0.0,0.4031466011581504,0.4324048364188978,novel,1.0,False,146,0.3004622395571507,1,,0.0,,0.4324048364188978,genotype,148,False
TMED2,-0.7275154351839777,-0.5435616045764478,0.0036709643423378,0.7361111111111112,0.5950764006791172,False,pan-glioma-dep,0.0,0,,,False,,-0.134407489277783,False,0.5442499762144333,True,tumor-cell-expressed,not-TME-dominated-weak,2.2829000000000006,0.9934640522875816,6.9088,0.4110718492343934,0.1802120141342755,0.3356890459363958,0.7173144876325088,52.3103,0.0670568158316905,False,False,53,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7208480565371025,0.7361111111111112,0.4049235993208828,0.0,0.0,0.2338129496402877,1.0,0.9257950530035336,0.9934640522875816,0.4110718492343934,0.0,1.0,0.7284795838241068,0.4049235993208828,0.0,0.6169064748201438,0.9596295526455576,0.4110718492343934,0.0,0.445858722835012,0.4320837508190766,novel,1.0,False,147,0.0,0,,0.0,,0.4320837508190766,none,149,False
ORC4,-0.607952475880226,-0.3438400574987823,0.0422922493278089,0.6666666666666666,0.534804753820034,True,pan-glioma-dep,0.0,0,,,False,,0.0167844350318917,False,0.1661452266662924,True,tumor-cell-expressed,not-TME-dominated-weak,1.2428000000000003,0.8104575163398693,4.546,0.558303886925795,0.8657243816254416,0.657243816254417,0.1519434628975264,21.4482,0.2600336256127175,False,False,48,0.25,1.0,False,,0,0,0,False,False,False,False,,0.0918727915194346,0.6666666666666666,0.465195246179966,0.0,0.0,0.8489208633093526,1.0,0.568904593639576,0.8104575163398693,0.558303886925795,0.25,1.0,0.3792697290930506,0.465195246179966,0.0,0.9244604316546763,0.6896810549897227,0.558303886925795,0.25,0.4667014784061729,0.43172466705711643,novel,1.0,False,148,0.0,0,,0.0,,0.4317246670571164,none,150,False
INTS9,-1.850050274179756,-0.4884389361212622,0.0024678442034289,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0001216108340249,False,0.024637144064464,True,tumor-cell-expressed,not-TME-dominated-weak,1.4377,0.9738562091503268,3.8054,0.7385159010600706,0.7950530035335689,0.8586572438162544,0.5618374558303887,7.48867,0.1026230555457357,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5865724381625441,1.0,0.0,0.0,0.0,0.7122302158273381,1.0,0.6890459363957597,0.9738562091503268,0.7385159010600706,0.0,1.0,0.7932862190812721,0.0,0.0,0.8561151079136691,0.8314510727730433,0.7385159010600706,0.0,0.4599097572611507,0.4313848376713304,novel,1.0,False,149,0.0,0,,0.0,,0.4313848376713304,none,151,False
NOB1,-1.1592641495632994,-0.4599612219992717,0.0082809801158799,1.0,0.9847198641765704,True,pan-glioma-dep,0.0,0,,,False,,-0.0313335800227192,False,0.1108051440376655,True,tumor-cell-expressed,not-TME-dominated-weak,1.1708499999999995,0.9477124183006536,4.9824,0.6336866902237928,0.4381625441696113,0.5759717314487632,0.8869257950530035,26.3678,0.02402453410432,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4982332155477031,1.0,0.0152801358234295,0.0,0.0,0.4748201438848921,1.0,0.5265017667844523,0.9477124183006536,0.6336866902237928,0.25,1.0,0.7491166077738516,0.0152801358234295,0.0,0.737410071942446,0.7371070925425529,0.6336866902237928,0.25,0.4460857997580104,0.4312934175324446,novel,1.0,False,150,0.0,0,,0.0,,0.4312934175324445,none,152,False
TCP1,-2.0684737677024594,-0.6511043905091738,2.6763756313915193e-05,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.0184635344175909,False,0.4762813034345616,True,tumor-cell-expressed,not-TME-dominated-weak,0.7675000000000001,0.6601307189542484,6.9589,0.2579505300353357,0.1837455830388692,0.1625441696113074,0.4275618374558304,109.377,0.1206678296243718,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8692579505300353,1.0,0.0,0.0,0.0,0.8633093525179856,1.0,0.2826855123674912,0.6601307189542484,0.2579505300353357,0.25,1.0,0.9346289752650176,0.0,0.0,0.9316546762589928,0.47140811566086976,0.2579505300353357,0.25,0.4065203281743165,0.4307456001525946,novel,1.0,False,151,0.0,0,,0.0,,0.4307456001525946,none,153,False
PPAN,-1.2292116749421227,-0.5479895971116631,0.0020318349826378,1.0,0.9906621392190152,True,pan-glioma-dep,0.0,0,,,False,,-0.0281184639086334,False,0.0783722691506745,True,tumor-cell-expressed,not-TME-dominated-weak,0.8166000000000002,0.6601307189542484,4.8832,0.5182567726737338,0.5759717314487632,0.4805653710247349,0.4982332155477031,33.4707,,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.7420494699646644,1.0,0.0093378607809847,0.0,0.0,0.4928057553956834,1.0,0.3215547703180212,0.6601307189542484,0.5182567726737338,0.25,1.0,0.8710247349823321,0.0093378607809847,0.0,0.7464028776978417,0.49084274463613475,0.5182567726737338,0.25,0.4122664272530039,0.42938087272847697,novel,1.0,False,152,0.0,0,,0.0,,0.429380872728477,none,154,False
LONP1,-1.5564235414658587,-0.3639180832869137,0.0203393201620453,0.9861111111111112,0.9584040747028862,True,pan-glioma-dep,0.0,0,,,False,,0.0520195010344949,False,0.1639880932962586,True,tumor-cell-expressed,not-TME-dominated-weak,0.7091500000000002,0.7254901960784313,5.825,0.3698468786808009,0.3674911660777384,0.3109540636042402,0.431095406360424,61.5564,0.1201724785787619,False,False,71,0.6,1.0,False,,0,1,0,False,False,False,False,,0.1837455830388692,0.9861111111111112,0.0415959252971137,0.0,0.0,0.9532374100719424,1.0,0.2367491166077738,0.7254901960784313,0.3698468786808009,0.6,1.0,0.5849283470749902,0.0415959252971137,0.0,0.9766187050359711,0.4811196563431026,0.3698468786808009,0.6,0.4363013589188541,0.4293581287911482,novel,1.0,False,153,0.0,0,,0.0,,0.4293581287911482,none,155,False
RINT1,-1.1677309338192172,-0.4808992596924749,0.0017414719577763,1.0,0.9915110356536504,True,pan-glioma-dep,0.0,0,,,False,,0.0250702679379607,False,0.0670599228162341,True,tumor-cell-expressed,not-TME-dominated-weak,1.3773000000000004,0.9411764705882352,3.9346,0.6666666666666666,0.7385159010600706,0.6607773851590106,0.6007067137809188,21.1418,0.0877934091367711,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5547703180212014,1.0,0.0084889643463496,0.0,0.0,0.8992805755395683,1.0,0.657243816254417,0.9411764705882352,0.6666666666666666,0.0,1.0,0.7773851590106007,0.0084889643463496,0.0,0.9496402877697842,0.7992101434213261,0.6666666666666666,0.0,0.4573416030306753,0.42850559343905614,novel,1.0,False,154,0.0,0,,0.0,,0.4285055934390562,none,156,False
MZT2A,-0.5053556200600281,-0.5060249136767848,0.0049085790730949,0.4444444444444444,0.264855687606112,False,pan-glioma-dep,0.0,0,,,False,,-0.034479117061038,False,0.4037251679732275,True,tumor-cell-expressed,not-TME-dominated-weak,-0.1202000000000005,0.1437908496732026,6.1849,0.3274440518256772,0.3003533568904594,0.293286219081272,0.3886925795053003,68.5714,0.1294093260645183,False,False,32,0.25,1.0,False,,0,0,0,False,False,False,False,,0.6395759717314488,0.4444444444444444,0.735144312393888,0.0,0.0,0.460431654676259,1.0,0.0318021201413427,0.1437908496732026,0.3274440518256772,0.25,1.0,0.5420102080879465,0.735144312393888,0.0,0.7302158273381295,0.08779648490727265,0.3274440518256772,0.25,0.3818015549361305,0.42817120734179154,novel,1.0,False,155,0.0,0,,0.0,,0.4281712073417915,none,157,False
HAUS3,-1.3271755234919438,-0.6224872137734083,0.0006005949618802,1.0,0.9881154499151104,True,pan-glioma-dep,0.0,0,,,False,,-0.0556318308483229,False,0.0488426768354691,True,tumor-cell-expressed,not-TME-dominated-weak,0.9858,0.7254901960784313,2.6185,0.7314487632508834,0.88339222614841,0.8127208480565371,0.4982332155477031,9.67628,,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8515901060070671,1.0,0.0118845500848896,0.0,0.0,0.3705035971223021,1.0,0.3886925795053003,0.7254901960784313,0.7314487632508834,0.0,1.0,0.9257950530035335,0.0118845500848896,0.0,0.685251798561151,0.5570913877918658,0.7314487632508834,0.0,0.4159245075274747,0.4264779783133914,novel,1.0,False,156,0.0,0,,0.0,,0.4264779783133914,none,158,False
NCKAP1,-0.5783346170806642,-0.3400642311522107,0.0340888102928743,0.5555555555555556,0.4261460101867572,False,pan-glioma-dep,0.0,0,,,False,,-0.0923559374683674,False,0.2260855828286107,True,tumor-cell-expressed,not-TME-dominated-weak,0.8037999999999998,0.6339869281045751,6.219,0.3828032979976443,0.6289752650176679,0.5088339222614842,0.0106007067137808,30.7027,0.6132361128267699,True,False,40,0.6,1.0,False,,0,0,0,False,False,False,False,,0.07773851590106,0.5555555555555556,0.5738539898132429,0.0,0.0,0.3057553956834532,1.0,0.3144876325088339,0.6339869281045751,0.3828032979976443,0.6,1.0,0.31664703572830777,0.5738539898132429,0.0,0.6528776978417266,0.47423728030670453,0.3828032979976443,0.6,0.428631328812518,0.4262385588849541,novel,1.0,False,157,0.0,0,,0.0,,0.4262385588849541,none,159,False
RSAD1,-0.4654186277985885,-0.5448478603715176,0.0028668051957861,0.3888888888888889,0.2130730050933786,False,subset-dep,0.0,0,,,False,,0.0246262795278944,False,0.0852007917577984,True,tumor-cell-expressed,not-TME-dominated-weak,0.1005500000000001,0.1111111111111111,4.7767,0.3274440518256773,0.3816254416961131,0.1908127208480565,0.4098939929328622,96.7434,0.1248619639392159,False,False,28,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7314487632508834,0.3888888888888889,0.7869269949066214,0.0,0.0,0.89568345323741,1.0,0.0671378091872791,0.1111111111111111,0.3274440518256773,0.0,1.0,0.5601688260698862,0.7869269949066214,0.0,0.947841726618705,0.0891244601491951,0.3274440518256773,0.0,0.3873580085100122,0.425881965697547,novel,1.0,False,158,0.0,0,,0.0,,0.425881965697547,none,160,False
CSH2,-0.5210601160432863,-0.4900261587989363,0.0066796059528092,0.3888888888888889,0.2716468590831918,False,pan-glioma-dep,0.0,0,,,False,,,,,False,tumor-cell-expressed,not-measured,0.0,0.0392156862745098,-9.9658,0.9835100117785628,0.9929328621908128,0.9823321554770318,0.9752650176678446,0.166116,0.0013824130976105,False,False,28,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5971731448763251,0.3888888888888889,0.7283531409168083,0.0,0.0,0.5,0.5,0.0494699646643109,0.0392156862745098,0.9835100117785628,0.0,1.0,0.493031016882607,0.7283531409168083,0.0,0.5,0.04434282546941035,0.9835100117785628,0.0,0.3927481421496269,0.4255562086131374,novel,1.0,False,159,0.0,0,,0.0,,0.4255562086131374,none,161,False
RRP1,-0.9223048341434644,-0.4374010062065241,0.0253197038254475,0.9444444444444444,0.9261460101867572,True,pan-glioma-dep,0.0,0,,,False,,-0.0262565969389855,False,0.1240044571718414,True,tumor-cell-expressed,not-TME-dominated-weak,0.9926500000000004,0.803921568627451,4.3002,0.6702002355712603,0.7208480565371025,0.6501766784452296,0.6395759717314488,21.6218,0.0793267423087576,False,False,68,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4346289752650176,0.9444444444444444,0.0738539898132427,0.0,0.0,0.5107913669064749,1.0,0.3992932862190813,0.803921568627451,0.6702002355712603,0.25,1.0,0.689536709854731,0.0738539898132427,0.0,0.7553956834532374,0.6016074274232661,0.6702002355712603,0.25,0.4343705780165339,0.42441260189955504,novel,1.0,False,160,0.0,0,,0.0,,0.4244126018995551,none,162,False
ZNHIT3,-0.6695738935208303,-0.5239412619010225,0.0032025683114606,0.6666666666666666,0.5314091680814941,False,pan-glioma-dep,0.0,0,,,False,,-0.0616174700109523,False,0.2599810376361254,True,tumor-cell-expressed,not-TME-dominated-weak,0.4994499999999995,0.6470588235294118,5.8118,0.5995288574793874,0.6855123674911661,0.441696113074205,0.6713780918727915,37.9384,0.0740165737978659,False,False,48,0.0,1.0,False,,0,0,0,False,False,False,False,,0.6784452296819788,0.6666666666666666,0.4685908319185059,0.0,0.0,0.3597122302158273,1.0,0.1837455830388692,0.6470588235294118,0.5995288574793874,0.0,1.0,0.6725559481743227,0.4685908319185059,0.0,0.6798561151079137,0.4154022032841405,0.5995288574793874,0.0,0.40513342228061,0.4215655670964554,novel,1.0,False,161,0.0,0,,0.0,,0.4215655670964554,none,163,False
PFDN1,-0.7938064325500765,-0.4975041586356462,0.0013861730957992,0.7777777777777778,0.5916808149405772,False,pan-glioma-dep,0.0,0,,,False,,-0.1929602168080423,False,0.2990601281130112,True,tumor-cell-expressed,not-TME-dominated-weak,0.7113500000000004,0.9281045751633988,6.4608,0.2885747938751472,0.2473498233215547,0.2014134275618374,0.4169611307420494,93.2875,0.1242787628920096,False,False,56,0.25,1.0,False,,0,0,0,False,False,False,False,,0.6148409893992933,0.7777777777777778,0.4083191850594228,0.0,0.0,0.1870503597122302,1.0,0.2402826855123674,0.9281045751633988,0.2885747938751472,0.25,1.0,0.6963093835885356,0.4083191850594228,0.0,0.5935251798561151,0.5841936303378831,0.2885747938751472,0.25,0.4029888818167291,0.42142200454478673,novel,1.0,False,162,0.0,0,,0.0,,0.4214220045447867,none,164,False
EIF3M,-1.2411062689084618,-0.4218780260588885,0.017125176501723,1.0,0.9932088285229204,True,pan-glioma-dep,0.3761063183160869,1,PTEN_loss,TSG-loss,True,PTEN,-0.1715277591208355,False,0.4023621878829361,True,tumor-cell-expressed,not-TME-dominated-weak,1.8089499999999992,0.9869281045751634,7.5724,0.4782096584216725,0.4982332155477031,0.5300353356890459,0.4063604240282685,28.0406,0.1255090155896057,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.3533568904593639,1.0,0.0067911714770796,0.24519533721259995,0.25,0.2122302158273381,1.0,0.8268551236749117,0.9869281045751634,0.4782096584216725,0.25,1.0,0.6766784452296819,0.0067911714770796,0.24759766860629998,0.6061151079136691,0.9068916141250376,0.4782096584216725,0.25,0.4531833808247772,0.4208771918236109,novel,1.0,False,163,0.3761063183160869,1,,0.0,,0.4208771918236108,genotype,165,False
FOXO3,-0.4296881328118399,-0.4395282508399976,0.0040499169187204,0.2361111111111111,0.1553480475382003,False,subset-dep,0.0,0,,,False,,0.0160044315495851,False,0.207696340016507,True,tumor-cell-expressed,not-TME-dominated-weak,0.4623500000000002,0.3725490196078431,3.7248,0.2237926972909305,0.3250883392226148,0.303886925795053,0.0424028268551236,62.285,0.4006227594280282,True,False,17,0.25,0.0,False,,0,2,0,False,False,False,True,"Cytoplasm, cytosol;Nucleus;Mitochondrion matrix",0.4452296819787986,0.2361111111111111,0.8446519524617997,0.0,0.0,0.8453237410071942,1.0,0.1625441696113074,0.3725490196078431,0.2237926972909305,0.25,0.0,0.34067039654495485,0.8446519524617997,0.0,0.9226618705035972,0.26754659460957525,0.2237926972909305,0.25,0.4070462159158367,0.4208744376668907,novel,1.0,False,164,0.0,0,,0.0,,0.4208744376668907,none,166,False
SGO1,-1.1977841053930818,-0.3505887937336348,0.0305019636603236,0.9722222222222222,0.9728353140916808,True,pan-glioma-dep,0.4666378496480584,2,RB1_loss,TSG-loss,True,RB1;TP53,-0.1382050635955939,False,0.0607185850410389,True,tumor-cell-expressed,not-TME-dominated-weak,6.6229,1.0,2.0147,0.8221436984687868,0.9823321554770318,0.9858657243816256,0.4982332155477031,0.0718233,,False,False,70,0.0,1.0,False,,0,0,0,False,False,False,False,,0.1201413427561837,0.9722222222222222,0.0271646859083192,0.3042156415050162,0.5,0.2302158273381295,1.0,0.9964664310954064,1.0,0.8221436984687868,0.0,1.0,0.5461817824892029,0.0271646859083192,0.40210782075250806,0.6151079136690647,0.9982332155477032,0.8221436984687868,0.0,0.4872770166907978,0.4204216491593979,novel,1.0,False,165,0.4666378496480584,2,,0.0,,0.4204216491593979,genotype,167,False
DDX10,-1.605728316878426,-0.4763661833338533,0.000379281675424,1.0,1.0,True,pan-glioma-dep,0.3669152419448782,1,NF1_loss,TSG-loss,True,NF1,-0.0435867042636859,False,0.0723603491407493,True,tumor-cell-expressed,not-TME-dominated-weak,0.4511000000000003,0.2875816993464052,3.9041,0.6124852767962309,0.9045936395759716,0.8374558303886925,0.0954063604240282,8.2104,0.3020479769070301,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.5371024734982333,1.0,0.0,0.23920339036024396,0.25,0.4136690647482014,1.0,0.1484098939929328,0.2875816993464052,0.6124852767962309,0.25,1.0,0.7685512367491166,0.0,0.24460169518012198,0.7068345323741008,0.217995796669669,0.6124852767962309,0.25,0.4000669339670342,0.42031423778497823,novel,1.0,False,166,0.3669152419448782,1,,0.0,,0.4203142377849782,genotype,168,False
MED17,-1.1519467397744945,-0.3428569978734276,0.0456739375550495,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,0.0201345535231988,False,0.1006795948965793,True,tumor-cell-expressed,not-TME-dominated-weak,1.41965,0.8758169934640523,4.5614,0.7644287396937575,0.8798586572438163,0.7809187279151943,0.6325088339222615,11.776,0.0809841316438101,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.0848056537102473,1.0,0.0016977928692699,0.0,0.0,0.8776978417266187,1.0,0.6749116607773852,0.8758169934640523,0.7644287396937575,0.25,1.0,0.5424028268551236,0.0016977928692699,0.0,0.9388489208633093,0.7753643271207187,0.7644287396937575,0.25,0.4675346582003113,0.41976261411836346,novel,1.0,False,167,0.0,0,,0.0,,0.4197626141183634,none,169,False
CCT3,-2.307448773728765,-0.5170423321506495,0.0002078739591793,1.0,1.0,True,pan-glioma-dep,0.3001326422915397,1,EGFR_amp,oncogene-amp,False,,-0.1464086690190955,False,0.5524374279428198,True,tumor-cell-expressed,not-TME-dominated-weak,1.4738500000000003,0.9869281045751634,7.5109,0.221436984687868,0.215547703180212,0.1519434628975264,0.2968197879858657,122.782,0.1701459052975917,False,False,72,0.25,0.0,False,,2,2,0,False,False,True,False,Cytoplasm,0.657243816254417,1.0,0.0,0.19566574888894936,0.25,0.2266187050359712,1.0,0.7067137809187279,0.9869281045751634,0.221436984687868,0.25,0.0,0.8286219081272085,0.0,0.2228328744444747,0.6133093525179856,0.8468209427469457,0.221436984687868,0.25,0.4261460089320689,0.4189231358156758,novel,1.0,False,168,0.3001326422915397,1,,0.0,,0.4189231358156757,genotype,170,False
HSPA9,-2.4106762904289374,-0.3463034909346804,0.0300539850004788,1.0,1.0,True,pan-glioma-dep,0.3041229445126431,1,PTEN_loss,TSG-loss,True,PTEN,0.0919221088634503,False,0.4879276005194833,True,tumor-cell-expressed,not-TME-dominated-weak,0.8710499999999994,0.8235294117647058,7.1185,0.110718492343934,0.1484098939929329,0.1201413427561837,0.0636042402826855,130.74,0.3361202298801972,True,False,72,0.6,1.0,False,,0,1,0,False,False,False,False,,0.1060070671378091,1.0,0.0,0.19826715027742955,0.25,0.974820143884892,1.0,0.3462897526501767,0.8235294117647058,0.110718492343934,0.6,1.0,0.5530035335689045,0.0,0.2241335751387148,0.987410071942446,0.5849095822074413,0.110718492343934,0.6,0.4371678936002058,0.41846187482264485,novel,1.0,False,169,0.3041229445126431,1,,0.0,,0.4184618748226449,genotype,171,False
DDX51,-1.0554935135070125,-0.5988291793419375,0.0009331948701519,0.9861111111111112,0.9363327674023768,True,pan-glioma-dep,0.3419631095468595,1,PTEN_loss,TSG-loss,True,PTEN,0.0049123440677237,False,0.0537218309135487,True,tumor-cell-expressed,not-TME-dominated-weak,-0.2549000000000001,0.0261437908496732,3.6497,0.519434628975265,0.657243816254417,0.3533568904593639,0.5477031802120141,48.1957,0.1042561758376178,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8091872791519434,0.9861111111111112,0.0636672325976231,0.2229363237900838,0.25,0.7482014388489209,1.0,0.0247349823321554,0.0261437908496732,0.519434628975265,0.0,1.0,0.8976491951315273,0.0636672325976231,0.23646816189504188,0.8741007194244604,0.025439386590914298,0.519434628975265,0.0,0.3738227606592618,0.41553607980163015,novel,1.0,False,170,0.3419631095468595,1,,0.0,,0.4155360798016301,genotype,172,False
NOP2,-1.2735009651023723,-0.4410346720180262,0.019828841928075,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,-0.0093769268778022,False,0.0509368166322919,True,tumor-cell-expressed,not-TME-dominated-weak,0.8083999999999998,0.6993464052287581,4.5862,0.6454652532391049,0.5406360424028269,0.5830388692579505,0.8127208480565371,25.7176,0.039448383337098,False,False,72,0.25,0.0,False,,2,17,0,False,False,True,False,"Nucleus, nucleolus;Nucleus",0.4487632508833922,1.0,0.0042444821731747,0.0,0.0,0.5971223021582733,1.0,0.3180212014134275,0.6993464052287581,0.6454652532391049,0.25,0.0,0.7243816254416962,0.0042444821731747,0.0,0.7985611510791366,0.5086838033210928,0.6454652532391049,0.25,0.4187623307506007,0.4155210201370526,novel,1.0,False,171,0.0,0,,0.0,,0.4155210201370526,none,173,False
PSMB4,-2.330845500953088,-0.3483412545735948,0.0146906055801582,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0334128921665455,False,0.4126120907346035,True,tumor-cell-expressed,not-TME-dominated-weak,1.3329000000000004,0.9869281045751634,8.563,0.1260306242638398,0.0636042402826855,0.03886925795053,0.2756183745583038,319.935,0.1819538192836557,True,True,72,0.8,0.0,False,,0,7,7,True,False,False,False,Cytoplasm;Nucleus,0.1130742049469964,1.0,0.0,0.0,0.0,0.4676258992805755,1.0,0.6254416961130742,0.9869281045751634,0.1260306242638398,0.8,0.0,0.5565371024734982,0.0,0.0,0.7338129496402878,0.8061849003441188,0.1260306242638398,0.8,0.4317950823888206,0.41384494698982033,approved_sm_drug,0.0,False,173,0.0,0,,0.0,,0.4138449469898203,none,174,False
PREB,-1.3245060720293798,-0.5884749603404855,0.0058088181033216,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,0.0074852171274434,False,0.1204146912990853,True,tumor-cell-expressed,not-TME-dominated-weak,1.2297000000000002,0.9803921568627452,5.729,0.3839811542991755,0.2367491166077738,0.2791519434628975,0.6360424028268552,71.4374,0.0793629532100448,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7985865724381626,1.0,0.0042444821731747,0.0,0.0,0.762589928057554,1.0,0.558303886925795,0.9803921568627452,0.3839811542991755,0.0,1.0,0.8992932862190812,0.0042444821731747,0.0,0.881294964028777,0.7693480218942701,0.3839811542991755,0.0,0.4197374155163541,0.4134689415754164,novel,1.0,False,174,0.0,0,,0.0,,0.4134689415754164,none,175,False
PRKAR1A,-0.5383205234241641,-1.5555487864913542,1.6598318913781384e-12,0.5555555555555556,0.1196943972835314,False,pan-glioma-dep,0.0,0,,,False,,-0.5684815618674244,True,0.3825321145028923,True,TME-dominated,TME-dominated,0.247349999999999,0.2418300653594771,6.5962,0.1071849234393403,0.1590106007067138,0.1342756183745582,0.028268551236749,126.19,0.4370851411141918,True,False,40,0.25,1.0,False,,0,0,0,False,False,False,False,,1.0,0.5555555555555556,0.8803056027164686,0.0,0.0,0.0611510791366906,0.0,0.0989399293286219,0.2418300653594771,0.1071849234393403,0.25,1.0,0.7777777777777778,0.8803056027164686,0.0,0.0305755395683453,0.1703849973440495,0.1071849234393403,0.25,0.3166041201208545,0.4132741251349533,novel,1.0,False,175,0.0,0,,0.0,,0.4132741251349533,none,176,False
NUP155,-1.238327266570049,-0.4049398934368532,0.0227377222680108,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,0.0061524252959657,False,0.0499520590026452,True,tumor-cell-expressed,not-TME-dominated-weak,1.8857999999999997,0.9738562091503268,2.9637,0.8244994110718492,0.8939929328621908,0.8409893992932862,0.7385159010600706,8.0805,0.0601331747085725,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.2791519434628975,1.0,0.0008488964346348,0.0,0.0,0.7589928057553957,1.0,0.8409893992932862,0.9738562091503268,0.8244994110718492,0.0,1.0,0.6395759717314488,0.0008488964346348,0.0,0.8794964028776979,0.9074228042218064,0.8244994110718492,0.0,0.4645490694767767,0.41285516451447707,novel,1.0,False,176,0.0,0,,0.0,,0.4128551645144771,none,177,False
CCDC59,-0.687099852974783,-0.4903195366283402,0.0012622507193265,0.875,0.767402376910017,True,pan-glioma-dep,0.0,0,,,False,,-0.115962008481654,False,0.2350728582286446,True,tumor-cell-expressed,not-TME-dominated-weak,1.2568500000000005,0.9673202614379084,5.2079,0.5700824499411072,0.607773851590106,0.6643109540636043,0.4381625441696113,20.1413,0.1197857324391044,False,False,63,0.0,1.0,False,,0,0,0,False,False,False,False,,0.6007067137809188,0.875,0.232597623089983,0.0,0.0,0.2625899280575539,1.0,0.5830388692579506,0.9673202614379084,0.5700824499411072,0.0,1.0,0.7378533568904594,0.232597623089983,0.0,0.6312949640287769,0.7751795653479294,0.5700824499411072,0.0,0.421001137042608,0.4110672874203605,novel,1.0,False,177,0.0,0,,0.0,,0.4110672874203605,none,178,False
