gene,glioma_mean,rest_mean,diff,cohens_d,t,p,fdr,is_common_essential,pan_ess_fraction,glioma_dep_fraction
LSAMP,0.13214871571254264,0.11728096483671135,0.014867750875831282,0.1487950633028987,1.1469511206117078,0.2548554461918794,0.4906398760822868,False,0.0008488964346349745,0.0
LSG1,-1.0623893685981274,-1.0172960782196403,-0.04509329037848708,-0.199868039314335,-1.885176355289244,0.06285666362795116,0.21304199499780038,True,0.9804753820033956,0.9861111111111112
LSM1,-0.005325840391501386,-0.03130461431975988,0.025978773928258495,0.16847197331842945,1.6099619956975566,0.11113224435542446,0.29990138422530266,False,0.0050933786078098476,0.0
LSM10,-0.5475097659654077,-0.5581136773006815,0.01060391133527383,0.053024332139756256,0.38839303899136535,0.6987796517790563,0.8491339182085622,True,0.6256366723259762,0.5972222222222222
LSM11,-0.7217552505084726,-0.6862857012536265,-0.03546954925484602,-0.14847052163816335,-1.255535021073823,0.21288681787315591,0.4420584410078189,True,0.7920203735144312,0.8472222222222222
LSM12,-0.4792022377123684,-0.4953833308899016,0.01618109317753319,0.055254916264378895,0.5778492771286322,0.5648437462256813,0.7610544150845534,False,0.47198641765704585,0.3888888888888889
LSM14A,-0.3781402566417098,-0.3551645627353912,-0.022975693906318595,-0.15869068360978958,-1.4631216628414578,0.14718949312638355,0.35616517542575465,False,0.1468590831918506,0.1527777777777778
LSM14B,0.06474068116910812,0.07526299485358191,-0.010522313684473789,-0.09247693147493788,-0.9052264222126539,0.3678927019749069,0.6049220429240247,False,0.0008488964346349745,0.0
LSM2,-2.242174841665124,-2.2900230281196134,0.047848186454489294,0.12338082594746268,1.1049075306373963,0.2724061520448563,0.5106119083527564,True,1.0,1.0
LSM3,-1.847439020381064,-1.858969187138083,0.0115301667570189,0.03495167366427134,0.2942246829424403,0.7693382977965112,0.8902994999739059,True,0.9991511035653651,1.0
LSM4,-1.831727143196073,-1.7922040628652063,-0.03952308033086682,-0.1407930653819859,-1.1958457433812668,0.2352339270306848,0.47015294920590683,True,1.0,1.0
LSM5,-1.5909953369684737,-1.511293743976695,-0.07970159299177881,-0.3463069435561516,-2.7515378970541056,0.0073386555340920765,0.054646447443388875,True,1.0,1.0
LSM6,-1.0125081405200842,-0.8917767753189257,-0.12073136520115846,-0.5116503113211609,-4.672382789664983,1.1333801603190608e-05,0.0005547988784774943,True,0.9753820033955858,1.0
LSM7,-1.867970805854518,-1.8246829229922858,-0.04328788286223206,-0.14443387523601334,-1.1897257591513575,0.23764853967841584,0.4720615905562775,True,1.0,1.0
LSM8,-1.860288526048086,-1.807494106206494,-0.052794419841591944,-0.13000946920524908,-1.1443727869404994,0.25579135854285195,0.49165660249275944,True,0.99830220713073,1.0
LSMEM1,0.0554156951775239,0.07292818443060996,-0.017512489253086058,-0.1507059161954522,-1.2272901849826496,0.22329892755948796,0.45477135229689514,False,0.0,0.0
LSMEM2,-0.02180237316790525,-0.03137257962029929,0.00957020645239404,0.07276319517354726,0.647383119727524,0.5191821928762175,0.7282289334980281,False,0.001697792869269949,0.0
LSP1,0.038056375139045605,0.028432886289567513,0.009623488849478092,0.07838840721002731,0.6408722592533367,0.5234282762202239,0.7317784624862685,False,0.001697792869269949,0.0
LSR,0.09322740081452278,0.0690237714432044,0.024203629371318383,0.21357945253456945,2.0652426063781157,0.04194773904064638,0.16611126111737903,False,0.0008488964346349745,0.0
LSS,-0.04478636582160543,-0.05808809817186461,0.01330173235025918,0.09041330705548006,1.0514870611838096,0.29576161812667817,0.5351848450012692,False,0.011884550084889643,0.0
LST1,-0.3621452132912468,-0.36707150823315526,0.004926294941908438,0.030519347471404994,0.28090458815231373,0.7794791001758851,0.8954313643723492,False,0.16298811544991512,0.125
LTA,0.025758351694891435,-0.01583601891503806,0.041594370609929494,0.34605254874641006,3.374531021066251,0.0011146752805122463,0.015361940250505695,False,0.0008488964346349745,0.0
LTA4H,0.019370178905025633,0.01265944138248039,0.006710737522545243,0.06845476529920605,0.5482412052930155,0.585053791971895,0.776881808074177,False,0.001697792869269949,0.0
LTB,-0.016167358884065983,-0.023493034779956238,0.007325675895890255,0.08598222622953486,0.8563180330412703,0.3942018213128585,0.6266838599495849,False,0.0,0.0
LTB4R,-0.31173988575358536,-0.34146068087009523,0.02972079511650988,0.1968021416279298,1.8673941395531082,0.06531974024376425,0.21804890370920071,False,0.12054329371816638,0.05555555555555555
LTB4R2,-0.12075659513243374,-0.17484997465519464,0.0540933795227609,0.29023182346668114,3.40135930036297,0.000988548297748684,0.0140897623726853,False,0.04159592529711375,0.0
LTBP1,-0.0023868502093328144,-0.0003928277910251519,-0.0019940224183076626,-0.020175628601321716,-0.18268438617101612,0.8554914241710346,0.9304306656618865,False,0.0,0.0
LTBP2,0.015463327829884667,0.013365991454370191,0.0020973363755144754,0.01807134948322128,0.1695807178245021,0.865747594761158,0.9347913277716084,False,0.0,0.0
LTBP3,-0.263060412951041,-0.25443431914516085,-0.008626093805880142,-0.06275746877467857,-0.4789913814841484,0.6332679055189848,0.8064274500872936,False,0.039898132427843805,0.08333333333333333
LTBR,0.029166198950432945,0.012300928813512168,0.016865270136920775,0.18193511216276498,1.9818037426324022,0.05056477125495964,0.1872893201992675,False,0.0008488964346349745,0.0
LTC4S,-0.01293791082616972,-0.031079232998860482,0.018141322172690762,0.1456617863627073,1.0507798251568932,0.2966038064994199,0.5361672684132385,False,0.0008488964346349745,0.0
LTF,-0.2824523979892881,-0.27478606956388707,-0.007666328425401048,-0.06161117987336247,-0.6115876219950247,0.5424263654963074,0.7445113459666735,False,0.04753820033955857,0.013888888888888888
LTK,-0.03534087392869773,-0.05178169941361433,0.0164408254849166,0.13799524417193068,1.253002426289065,0.21372214160134956,0.44276663840538605,False,0.0008488964346349745,0.0
LTN1,-0.22225558619479932,-0.1684482324787186,-0.053807353716080725,-0.4167908107823959,-3.5362265951521565,0.0006736032634780881,0.010670447452231148,False,0.011884550084889643,0.013888888888888888
LTO1,-1.670254242128154,-1.7588298518777428,0.08857560974958867,0.22776943489041243,2.0915370031079585,0.03952379994412745,0.16048820144407927,True,0.9974533106960951,1.0
LTV1,-1.0580528222745313,-1.0345746239968914,-0.023478198277639972,-0.12642261424694737,-1.0569023619937707,0.29370192256630473,0.5332023518129131,True,0.9957555178268251,1.0
LUC7L,0.07833840801800915,0.04745993469444379,0.03087847332356536,0.30755153179996164,3.290090468569314,0.0014371596637339035,0.01814528015183694,False,0.0,0.0
LUC7L2,-0.26716022151679303,-0.22288544721358697,-0.04427477430320606,-0.21474406801889875,-1.973526344548173,0.05174784476201357,0.18990462653753282,False,0.09847198641765705,0.1111111111111111
LUC7L3,-1.7157263763309112,-1.6590903854098706,-0.05663599092104055,-0.1593128031124084,-1.5103339646472955,0.13469649776744816,0.33633762425109426,True,0.99830220713073,1.0
LUM,0.03497277473513856,0.04117705445092772,-0.006204279715789164,-0.05229908241129331,-0.48647294868018437,0.6279026966270986,0.8019893571519997,False,0.0,0.0
LURAP1,-0.10189686306031019,-0.08894636050196872,-0.012950502558341473,-0.10359107016223576,-0.8486807359367806,0.39857737188482745,0.6308226320396262,False,0.004244482173174873,0.0
LURAP1L,0.12506961118292492,0.12228456479917532,0.002785046383749601,0.02579087387287012,0.22597179945874765,0.8217852584287685,0.9165279314000134,False,0.0,0.0
LUZP1,-0.03584358744434983,-0.010014553335281983,-0.025829034109067846,-0.18742408757461726,-1.50879410690283,0.13528766865118255,0.3372497386328908,False,0.0008488964346349745,0.0
LUZP2,-0.040297606150618843,-0.017223810402241926,-0.023073795748376917,-0.21685410238358108,-1.676414890093491,0.0975980420476783,0.27763838064880986,False,0.0,0.0
LUZP4,0.08641329417868301,0.0895766763641122,-0.003163382185429192,-0.03419331276816746,-0.2637821479104614,0.7926328787728213,0.9026130207903048,False,0.0,0.0
LVRN,0.0289093277158059,0.010892958328447597,0.018016369387358303,0.14757701970359194,1.3395549184853666,0.18404566290033458,0.4055297130146838,False,0.0008488964346349745,0.0
LXN,0.19719898292707239,0.19143809645821402,0.005760886468858362,0.046146938095607354,0.4630320437547648,0.6445074110334834,0.8132413981170318,False,0.0,0.0
LY6D,0.0716953475236441,0.08033679667061364,-0.00864144914696953,-0.0744047389077542,-0.6651446823412043,0.5078110774690529,0.7197120699253273,False,0.0,0.0
LY6E,-0.008716190315770445,-0.007520328089510494,-0.0011958622262599507,-0.009963709078237761,-0.07646483029724296,0.9392423557902796,0.9716549848971946,False,0.001697792869269949,0.013888888888888888
LY6G5B,-0.10630408061815443,-0.09968250585152089,-0.0066215747666335395,-0.06670926770281392,-0.5818993760746481,0.5622319973347141,0.7593405085300096,False,0.0008488964346349745,0.0
LY6G5C,-0.060532257995156526,-0.052466824195059374,-0.008065433800097152,-0.07485579649106104,-0.6086341025131946,0.5444853826735476,0.7459091692903562,False,0.001697792869269949,0.0
LY6G6C,0.10040323978430538,0.06353374390078562,0.03686949588351976,0.3301722673239662,2.5961422079438945,0.011224371377938467,0.07126004167510473,False,0.0,0.0
LY6H,0.12186868124785974,0.12301438832370275,-0.0011457070758430082,-0.008892094726529201,-0.06792268025154964,0.946018765183937,0.9751780084202961,False,0.0,0.0
LY6K,-0.03278692392472442,-0.038821912066869954,0.0060349881421455365,0.05800304381199917,0.5585228121999625,0.5779587431722029,0.77158784222602,False,0.001697792869269949,0.0
LY75,0.0035362680012468698,-0.010019355249252439,0.013555623250499308,0.13532002944814084,1.396898333846496,0.1659831076461379,0.3830182066702997,False,0.0,0.0
LY86,-0.009886507596521361,0.006729729103053029,-0.01661623669957439,-0.1763944827719025,-1.8184823681889846,0.07241991574805787,0.23224206816056583,False,0.0008488964346349745,0.0
