gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc
TSEN34,-0.5695971073553023,-0.4900054021321191,0.0009858780254025,0.6805555555555556,0.4219015280135823,False,pan-glioma-dep,0.0,0,,,False,,0.0396017103602521,False,0.2913646932647428,True,tumor-cell-expressed,not-TME-dominated-weak,1.9906,0.9934640522875816,5.7679,0.7008244994110718,0.4876325088339223,0.7667844522968198,0.8480565371024735,14.2833,0.0325024897762756,False,False,49,0.0,1.0,False,,0,0,0,False,False,False,False,
DSCC1,-0.361447747084986,-0.4896860329863176,0.0185443432565397,0.3055555555555556,0.1765704584040747,False,subset-dep,0.0,0,,,False,,0.0125204349418496,False,0.0388499285990034,True,tumor-cell-expressed,not-TME-dominated-weak,2.4241,0.9869281045751634,2.3816,0.8939929328621908,0.9328621908127208,0.8551236749116607,0.8939929328621908,7.522139999999999,0.0213436269553005,False,False,22,0.0,1.0,False,,0,0,0,False,False,False,False,
INTS9,-1.850050274179756,-0.4884389361212622,0.0024678442034289,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0001216108340249,False,0.024637144064464,True,tumor-cell-expressed,not-TME-dominated-weak,1.4377,0.9738562091503268,3.8054,0.7385159010600706,0.7950530035335689,0.8586572438162544,0.5618374558303887,7.48867,0.1026230555457357,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
PFDN4,-0.3904827382590481,-0.4881729493692492,0.0044450223245231,0.25,0.1477079796264855,False,subset-dep,0.6837998996210635,1,PDGFRA_amp,oncogene-amp,False,,-0.2534179213296695,True,0.3206733397074306,True,TME-dominated,TME-dominated,0.6168000000000005,0.6601307189542484,5.2304,0.6207302709069493,0.8127208480565371,0.6254416961130742,0.4240282685512367,23.4654,0.1211605884676615,False,False,18,0.25,0.0,False,,0,1,0,False,False,False,False,Nucleus;Cytoplasm;Mitochondrion
EPRS1,-1.776369052184956,-0.4880942500103395,0.017388165023158,1.0,1.0,True,pan-glioma-dep,0.3864537890402572,1,NF1_loss,TSG-loss,True,NF1,0.0101011451908346,False,0.2349880592991352,True,tumor-cell-expressed,not-TME-dominated-weak,1.01645,0.8431372549019608,5.7493,0.4216725559481744,0.4346289752650176,0.3321554770318021,0.4982332155477031,52.593,,False,False,72,0.25,1.0,False,,0,1,0,False,False,False,False,
PTPMT1,-0.7118417975741882,-0.4878005379672959,0.0024987847735207,0.7222222222222222,0.5398981324278438,False,pan-glioma-dep,0.4528026376487683,1,PTEN_loss,TSG-loss,True,PTEN,0.0331887968581043,False,0.1936904069294285,True,tumor-cell-expressed,not-TME-dominated-weak,1.2459999999999996,0.9411764705882352,6.3539,0.6195524146054181,0.6537102473498233,0.7067137809187279,0.4982332155477031,17.8884,,False,False,52,0.0,1.0,False,,0,0,0,False,False,False,False,
TSEN54,-0.9500598162448164,-0.4840778911529025,0.0008820715097199,0.9583333333333334,0.8998302207130731,True,pan-glioma-dep,0.0,0,,,False,,-0.1812739623349373,False,0.0623474324875347,True,tumor-cell-expressed,not-TME-dominated-weak,0.1961499999999993,0.2287581699346405,4.3896,0.4723203769140164,0.5229681978798586,0.3074204946996466,0.5865724381625441,61.572,0.0937539982116844,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,
POLR1G,-0.5226383648524464,-0.4840562794410412,0.0028858907465897,0.5138888888888888,0.3633276740237691,False,pan-glioma-dep,0.0,0,,,False,,0.0170475628944338,False,0.0555887601972201,True,tumor-cell-expressed,not-TME-dominated-weak,0.8595000000000002,0.6078431372549019,1.9712,0.767962308598351,0.9293286219081272,0.8763250883392226,0.4982332155477031,6.74679,,False,False,37,0.25,0.0,False,,0,4,0,False,False,False,False,"Nucleus, nucleolus;Chromosome"
PPRC1,-0.578311962101369,-0.4831647469762852,0.0020262798816706,0.6388888888888888,0.4601018675721562,False,pan-glioma-dep,0.0,0,,,False,,-0.0116648274375968,False,0.028053122631122,True,tumor-cell-expressed,not-TME-dominated-weak,0.65455,0.5228758169934641,3.5911,0.690223792697291,0.5017667844522968,0.7597173144876326,0.8091872791519434,14.335,0.0398378754859977,False,False,46,0.0,1.0,False,,0,0,0,False,False,False,False,
NBAS,-0.7347061398562746,-0.4831343521703584,0.0208307676399228,0.7083333333333334,0.5925297113752123,False,pan-glioma-dep,0.0,0,,,False,,0.0094621506006066,False,0.0686166271237937,True,tumor-cell-expressed,not-TME-dominated-weak,0.4562999999999997,0.5882352941176471,4.6335,0.5123674911660777,0.7703180212014135,0.7420494699646643,0.0247349823321554,16.1666,0.4447161324998005,True,False,51,0.0,1.0,False,,0,0,0,False,False,False,False,
PFDN5,-0.898198296706426,-0.4828824781905428,0.0073070936362611,0.9444444444444444,0.8709677419354839,True,pan-glioma-dep,0.0,0,,,False,,-0.627705244811003,True,1.168231819932039,True,TME-dominated,TME-dominated,0.8897999999999993,0.934640522875817,9.8273,0.0247349823321555,0.0176678445229682,0.0176678445229682,0.03886925795053,482.144,0.4006544745572112,True,True,68,0.25,1.0,False,,0,0,0,False,False,False,False,
RINT1,-1.1677309338192172,-0.4808992596924749,0.0017414719577763,1.0,0.9915110356536504,True,pan-glioma-dep,0.0,0,,,False,,0.0250702679379607,False,0.0670599228162341,True,tumor-cell-expressed,not-TME-dominated-weak,1.3773000000000004,0.9411764705882352,3.9346,0.6666666666666666,0.7385159010600706,0.6607773851590106,0.6007067137809188,21.1418,0.0877934091367711,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
WWTR1,-0.4706864912998443,-0.4793616216947417,0.0038568140432276,0.4027777777777778,0.2487266553480475,False,subset-dep,0.3761592495024453,2,CDKN2B_del,TSG-loss,True,CDKN2A;CDKN2B,-0.3742922178539908,True,0.1672793507385285,True,TME-dominated,TME-dominated,2.7725000000000004,0.9673202614379084,5.3505,0.5959952885747939,0.342756183745583,0.6289752650176679,0.8162544169611308,23.1063,0.0383480930479767,False,False,29,0.25,1.0,False,,0,0,0,False,False,False,False,
SOCS3,-0.3228176359880411,-0.4782313319752748,0.0444308408624673,0.2361111111111111,0.1256366723259762,False,subset-dep,0.0,0,,,False,,-0.3577563149813858,True,0.3062157866897237,True,TME-dominated,TME-dominated,3.25955,0.803921568627451,5.0423,0.5806831566548881,0.0565371024734981,0.7031802120141343,0.9823321554770318,18.3985,0.0010351331342428,False,True,17,0.0,0.0,False,,0,4,0,False,False,False,False,
WBP11,-1.2046999026329546,-0.4775456915617176,0.0074257404081729,1.0,0.9881154499151104,True,pan-glioma-dep,0.0,0,,,False,,-0.0354554173345509,False,0.1975167237947907,True,tumor-cell-expressed,not-TME-dominated-weak,1.1123000000000005,0.8169934640522876,4.9275,0.4393404004711425,0.3604240282685512,0.4204946996466431,0.5371024734982333,39.8832,0.110488784391129,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
ARMC5,-0.4703134488877243,-0.4774735048384765,0.0189805391879411,0.4027777777777778,0.2266553480475382,False,subset-dep,0.0,0,,,False,,0.0015778963136841,False,0.0426843384884388,True,tumor-cell-expressed,not-TME-dominated-weak,0.4144999999999998,0.3594771241830065,3.4102,0.7550058892815077,0.8021201413427562,0.6925795053003534,0.7703180212014135,19.0529,0.0485909973485472,False,False,29,0.0,1.0,False,,0,0,0,False,False,False,False,
DDX10,-1.605728316878426,-0.4763661833338533,0.000379281675424,1.0,1.0,True,pan-glioma-dep,0.3669152419448782,1,NF1_loss,TSG-loss,True,NF1,-0.0435867042636859,False,0.0723603491407493,True,tumor-cell-expressed,not-TME-dominated-weak,0.4511000000000003,0.2875816993464052,3.9041,0.6124852767962309,0.9045936395759716,0.8374558303886925,0.0954063604240282,8.2104,0.3020479769070301,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
UFC1,-0.4725611904625796,-0.4756421248902908,0.0093035328622621,0.3611111111111111,0.2292020373514431,False,subset-dep,0.0,0,,,False,,-0.046537816945502,False,0.4387781981894785,True,tumor-cell-expressed,not-TME-dominated-weak,0.9368999999999996,0.9738562091503268,7.2653,0.4016489988221437,0.2261484098939929,0.2508833922261484,0.7279151943462898,78.393,0.0635550277147996,False,False,26,0.35,1.0,False,,0,0,0,False,False,False,False,
CCT8,-1.79961083042636,-0.4735515183454062,0.0158909276359625,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.28669219227276,True,0.4275818011746895,True,TME-dominated,TME-dominated,1.1393000000000004,0.8758169934640523,6.7324,0.2555948174322732,0.1872791519434629,0.1590106007067138,0.4204946996466431,116.71,0.1221211483256714,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
RSL1D1,-1.5189509986306662,-0.4730424428260433,0.001956687943618,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.1881736768103064,False,0.3721905195088863,True,tumor-cell-expressed,not-TME-dominated-weak,1.7561,0.9869281045751634,6.213,0.3674911660777385,0.4134275618374559,0.4028268551236749,0.2862190812720848,42.8205,0.1708427755819055,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
ELMO2,-0.295992769067612,-0.4702284088567706,0.0010579628675691,0.2083333333333333,0.1400679117147708,False,subset-dep,0.3782354981649677,1,MTAP_del,passenger-del(PRMT5-axis),False,,-0.020640668048598,False,0.0642415125032919,True,tumor-cell-expressed,not-TME-dominated-weak,0.3458999999999994,0.4052287581699346,5.5012,0.3286219081272084,0.4946996466431095,0.2120141342756183,0.2791519434628975,83.1176,0.1738438629410732,False,False,15,0.0,1.0,False,,0,0,0,False,False,False,False,
HAUS1,-1.75945416993616,-0.4700463747060288,0.0114281076791604,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.3078509467931625,True,0.1392068933998816,True,TME-dominated,TME-dominated,2.743,1.0,5.1974,0.8150765606595995,0.7597173144876326,0.8162544169611308,0.8692579505300353,9.61074,0.02717617565983,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
MED26,-0.8199565666176468,-0.4663917558539444,0.0061023684496787,0.8333333333333334,0.7470288624787776,True,pan-glioma-dep,0.3317592821882492,1,EGFR_amp,oncogene-amp,False,,-0.0027227467937597,False,0.0335653490630606,True,tumor-cell-expressed,not-TME-dominated-weak,1.2528,0.9084967320261438,2.6067,0.7550058892815077,0.8869257950530035,0.8798586572438163,0.4982332155477031,6.6634899999999995,,False,False,60,0.25,1.0,False,,0,0,0,False,False,False,False,
FOXK1,-0.3787904744069348,-0.4658241296025447,0.0064433253833633,0.2777777777777778,0.1621392190152801,False,subset-dep,0.4359304491229615,1,PTEN_loss,TSG-loss,True,PTEN,0.0123990487830435,False,0.1182217381456917,True,tumor-cell-expressed,not-TME-dominated-weak,0.7232499999999997,0.673202614379085,3.1062,0.6289752650176678,0.773851590106007,0.773851590106007,0.3392226148409893,13.7787,0.1452929478991355,False,False,20,0.0,1.0,False,,0,0,0,False,False,False,False,
NOC3L,-0.8115661986539906,-0.4642062545793005,0.003334404837827,0.9166666666666666,0.7741935483870968,True,pan-glioma-dep,0.0,0,,,False,,-0.0312753171718317,False,0.0672538501132825,True,tumor-cell-expressed,not-TME-dominated-weak,1.2825000000000002,0.9673202614379084,2.5876,0.8492343934040046,0.8480565371024735,0.872791519434629,0.8268551236749117,6.79978,0.0368737903393278,False,False,66,0.25,0.0,False,,0,1,0,False,False,False,False,"Nucleus, nucleolus;Nucleus speckle"
HAUS5,-1.4353205304754957,-0.4629683651658408,0.0020318349826378,0.9861111111111112,0.969439728353141,True,pan-glioma-dep,0.0,0,,,False,,0.0152301545314958,False,0.0506350315175432,True,tumor-cell-expressed,not-TME-dominated-weak,1.11225,0.6862745098039216,3.5199,0.6937573616018845,0.7915194346289752,0.5017667844522968,0.7879858657243817,30.9414,0.0444306155731303,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,
HNRNPH1,-1.3384191937176129,-0.4603304709113135,0.0034719633791319,0.9444444444444444,0.8913412563667232,True,pan-glioma-dep,0.3792088277026111,1,RB1_loss,TSG-loss,True,RB1,-0.1100991224903853,False,0.6725048208071044,True,tumor-cell-expressed,not-TME-dominated-weak,1.1376499999999998,0.7777777777777778,7.7608,0.0883392226148409,0.0954063604240282,0.0954063604240282,0.0742049469964664,173.234,0.323538671821075,True,True,68,0.0,1.0,False,,0,0,0,False,False,False,False,
NOB1,-1.1592641495632994,-0.4599612219992717,0.0082809801158799,1.0,0.9847198641765704,True,pan-glioma-dep,0.0,0,,,False,,-0.0313335800227192,False,0.1108051440376655,True,tumor-cell-expressed,not-TME-dominated-weak,1.1708499999999995,0.9477124183006536,4.9824,0.6336866902237928,0.4381625441696113,0.5759717314487632,0.8869257950530035,26.3678,0.02402453410432,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
HJV,-0.4770542942034551,-0.459564618271801,0.0016479961993858,0.4166666666666667,0.2597623089983022,False,subset-dep,0.340053715758613,1,RB1_loss,TSG-loss,True,RB1,1.8867081390130655e-06,False,1.8867081390130655e-06,True,tumor-cell-expressed,not-TME-dominated-weak,-2.6904000000000003,0.0196078431372549,-6.5064,0.5806831566548881,0.2650176678445229,0.978798586572438,0.4982332155477031,0.189794,,False,False,30,0.0,1.0,False,,0,0,0,False,False,False,False,
NUP54,-0.8620204920332089,-0.4566559910399601,0.0030366711657224,0.9027777777777778,0.797962648556876,True,pan-glioma-dep,0.3233377840508031,1,TP53_mut,TSG-loss,True,TP53,-0.0014904553120484,False,0.1145351310994976,True,tumor-cell-expressed,not-TME-dominated-weak,1.3694000000000002,0.9477124183006536,4.7453,0.464075382803298,0.5901060070671378,0.4770318021201413,0.3250883392226148,33.5986,0.1576782291765457,False,False,65,0.0,1.0,False,,0,0,0,False,False,False,False,
PAK1IP1,-1.4269839822265185,-0.4548390096506497,0.0022234565067981,1.0,0.9906621392190152,True,pan-glioma-dep,0.0,0,,,False,,-0.0371313511988022,False,0.1535921043437509,True,tumor-cell-expressed,not-TME-dominated-weak,1.4991999999999996,0.9673202614379084,4.1571,0.7008244994110718,0.7314487632508834,0.6819787985865724,0.6890459363957597,19.430999999999997,0.0693873872407929,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
RPS21,-1.7430649093073332,-0.4527453650867338,0.0177399683265777,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-1.134573565489227,True,1.573495097492425,True,TME-dominated,TME-dominated,1.155200000000001,0.8888888888888888,10.7808,0.0482921083627797,0.0318021201413427,0.0212014134275618,0.0918727915194346,415.00699999999995,0.3030447179240735,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,"Cytoplasm, cytosol;Cytoplasm;Rough endoplasmic reticulum"
ALG2,-1.527442719204288,-0.4521754384044879,0.0028001638359022,1.0,0.9813242784380306,True,pan-glioma-dep,0.0,0,,,False,,-0.0702194602987,False,0.0869541770387089,True,tumor-cell-expressed,not-TME-dominated-weak,1.5389,0.9607843137254902,4.497,0.6595995288574793,0.5159010600706714,0.667844522968198,0.7950530035335689,20.0107,0.0426969254048063,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
ARPC2,-0.6072600434835408,-0.4519760684673794,0.0010048725160129,0.7083333333333334,0.530560271646859,True,pan-glioma-dep,0.0,0,,,False,,-0.8968353227094671,True,0.7269133143408871,True,TME-dominated,TME-dominated,1.3693,0.9803921568627452,7.8394,0.160188457008245,0.0918727915194346,0.2756183745583038,0.1130742049469964,72.0917,0.2893529560253595,False,True,51,0.25,1.0,False,,0,0,0,False,False,False,False,
ACTR3,-0.6627653947729822,-0.4516056967104824,0.0362401375039191,0.7361111111111112,0.5984719864176571,True,pan-glioma-dep,0.3492803011017772,3,CDKN2B_del,TSG-loss,True,CDKN2A;CDKN2B,-0.3323069479543915,True,0.3948953680755392,True,TME-dominated,TME-dominated,2.1419499999999996,0.9869281045751634,6.7702,0.4004711425206124,0.2897526501766784,0.5123674911660777,0.3992932862190812,30.6152,0.1260286992273686,False,False,53,0.6,1.0,False,,0,0,0,False,False,False,False,
PTPN11,-0.931394813028497,-0.4512677332002445,0.0021036258877544,0.9166666666666666,0.7402376910016978,True,pan-glioma-dep,0.0,0,,,False,,-0.0973647000211894,False,0.1797717647476358,True,tumor-cell-expressed,not-TME-dominated-weak,0.2436999999999995,0.4313725490196078,5.4516,0.1978798586572438,0.3568904593639576,0.1696113074204946,0.0671378091872791,108.683,0.3311064296591783,True,False,66,1.0,0.0,True,INHIBITOR,2112,9,1,False,False,True,False,Cytoplasm;Nucleus
SLC35B2,-0.4586438402409999,-0.4504068898073721,0.0143969625008671,0.3472222222222222,0.2249575551782682,False,subset-dep,0.6015461033524869,1,PDGFRA_amp,oncogene-amp,False,,-0.0082831808806762,False,0.1715442953242411,True,tumor-cell-expressed,not-TME-dominated-weak,2.1251999999999995,0.9934640522875816,5.8652,0.5700824499411072,0.3886925795053003,0.4452296819787986,0.8763250883392226,37.4293,0.0248659231748563,False,False,25,0.0,1.0,False,,0,0,0,False,False,False,False,
COPA,-2.1965398158560134,-0.4498575681840673,0.0031779819209409,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.2071976674129818,False,0.2398510978851981,True,tumor-cell-expressed,not-TME-dominated-weak,1.2049500000000002,0.869281045751634,6.273,0.149587750294464,0.166077738515901,0.1448763250883392,0.1378091872791519,124.48,0.282476933980003,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
CDC42,-1.2045275141018414,-0.4469439888467234,0.0002182350530981,0.9861111111111112,0.8896434634974533,True,pan-glioma-dep,0.0,0,,,False,,-0.406873009419444,True,0.6413012148141665,True,TME-dominated,TME-dominated,1.6827000000000003,0.9869281045751634,7.7271,0.1472320376914016,0.1378091872791519,0.1731448763250883,0.1307420494699647,107.04,0.2840972533458818,False,False,71,0.8,0.0,False,,8,6,0,False,False,True,True,"Cell membrane;Cytoplasm, cytoskeleton, microtubule organizing center, centrosome;Cytoplasm, cytoskeleton, spindle"
NARS1,-1.9764720512660527,-0.446286385640073,0.0167350151694388,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.0258355937959217,False,0.3650816924783952,True,tumor-cell-expressed,not-TME-dominated-weak,0.7363499999999998,0.6601307189542484,6.2634,0.2826855123674912,0.2226148409893993,0.127208480565371,0.4982332155477031,129.62,,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
PSTK,-0.6276209674067827,-0.445137882810783,0.0180882240692111,0.625,0.4465195246179966,False,pan-glioma-dep,0.4442780921477753,1,PTEN_loss,TSG-loss,True,PTEN,-0.0188123019395588,False,0.045630194316822,True,tumor-cell-expressed,not-TME-dominated-weak,-0.0296000000000002,0.2156862745098039,2.6464,0.7656065959952886,0.9363957597173144,0.911660777385159,0.4487632508833922,4.66956,0.1166541515644566,False,False,45,0.0,1.0,False,,0,0,0,False,False,False,False,
NOP2,-1.2735009651023723,-0.4410346720180262,0.019828841928075,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,-0.0093769268778022,False,0.0509368166322919,True,tumor-cell-expressed,not-TME-dominated-weak,0.8083999999999998,0.6993464052287581,4.5862,0.6454652532391049,0.5406360424028269,0.5830388692579505,0.8127208480565371,25.7176,0.039448383337098,False,False,72,0.25,0.0,False,,2,17,0,False,False,True,False,"Nucleus, nucleolus;Nucleus"
FOXO3,-0.4296881328118399,-0.4395282508399976,0.0040499169187204,0.2361111111111111,0.1553480475382003,False,subset-dep,0.0,0,,,False,,0.0160044315495851,False,0.207696340016507,True,tumor-cell-expressed,not-TME-dominated-weak,0.4623500000000002,0.3725490196078431,3.7248,0.2237926972909305,0.3250883392226148,0.303886925795053,0.0424028268551236,62.285,0.4006227594280282,True,False,17,0.25,0.0,False,,0,2,0,False,False,False,True,"Cytoplasm, cytosol;Nucleus;Mitochondrion matrix"
NOL12,-0.7807306256514899,-0.4392159779275428,0.0168273232109144,0.9583333333333334,0.8972835314091681,True,pan-glioma-dep,0.0,0,,,False,,-0.0801391192996199,False,0.0756445374633148,True,tumor-cell-expressed,not-TME-dominated-weak,0.7173000000000003,0.673202614379085,4.6938,0.6725559481743227,0.6890459363957597,0.3639575971731449,0.9646643109540636,46.2783,0.0024982465954757,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,
MLST8,-0.6039993427602584,-0.4390541696064884,0.0087454207644174,0.5972222222222222,0.4337860780984719,False,pan-glioma-dep,0.5249323283545043,1,PTEN_loss,TSG-loss,True,PTEN,0.0513019620314254,False,0.1460912736949058,True,tumor-cell-expressed,not-TME-dominated-weak,0.62995,0.5359477124183006,6.0168,0.4369846878680801,0.6042402826855124,0.2473498233215547,0.4593639575971732,78.4106,0.113169635362676,False,False,43,0.6,0.0,False,,0,4,1,False,False,False,True,Lysosome membrane;Cytoplasm
RRP1,-0.9223048341434644,-0.4374010062065241,0.0253197038254475,0.9444444444444444,0.9261460101867572,True,pan-glioma-dep,0.0,0,,,False,,-0.0262565969389855,False,0.1240044571718414,True,tumor-cell-expressed,not-TME-dominated-weak,0.9926500000000004,0.803921568627451,4.3002,0.6702002355712603,0.7208480565371025,0.6501766784452296,0.6395759717314488,21.6218,0.0793267423087576,False,False,68,0.25,1.0,False,,0,0,0,False,False,False,False,
NUP35,-0.5534576074637708,-0.4370790937960226,0.0467503967057416,0.5972222222222222,0.4015280135823429,False,pan-glioma-dep,0.0,0,,,False,,-0.0496519174741059,False,0.0746798130005366,True,tumor-cell-expressed,not-TME-dominated-weak,1.90185,0.9869281045751634,3.9431,0.8386336866902239,0.8763250883392226,0.7950530035335689,0.8445229681978799,10.398,0.0329461229620451,False,False,43,0.0,1.0,False,,0,0,0,False,False,False,False,
H3C8,-0.5852732757657692,-0.4363416047949783,0.0182363165486542,0.7222222222222222,0.4855687606112054,True,pan-glioma-dep,0.0,0,,,False,,-0.0024876149682269,False,0.0035261248075689,True,tumor-cell-expressed,not-TME-dominated-weak,3.7201,0.9869281045751634,0.4125,0.7891637220259128,0.9081272084805654,0.96113074204947,0.4982332155477031,0.573782,,False,False,52,0.0,1.0,False,,0,0,0,False,False,False,False,
NUBP2,-0.726875900101718,-0.4357489091491544,0.0007421385357256,0.9166666666666666,0.7079796264855688,True,pan-glioma-dep,0.0,0,,,False,,0.0632141680961409,False,0.2633527078429685,True,tumor-cell-expressed,not-TME-dominated-weak,1.2028500000000006,0.9477124183006536,6.219,0.5394581861012956,0.5547703180212014,0.4134275618374559,0.6501766784452296,41.8551,0.0759499007251779,False,False,66,0.0,1.0,False,,0,0,0,False,False,False,False,
IMP3,-1.4007025556344253,-0.4354796096770343,0.0054331402741453,1.0,0.9923599320882852,True,pan-glioma-dep,0.0,0,,,False,,-0.0398589543555612,False,0.2509818223227946,True,tumor-cell-expressed,not-TME-dominated-weak,0.8933499999999999,0.915032679738562,6.0061,0.4852767962308599,0.3780918727915194,0.342756183745583,0.734982332155477,50.9049,0.060437091163335,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
ARFRP1,-0.8709065390400058,-0.4341668566515007,0.0132008487656482,0.9305555555555556,0.7920203735144312,True,pan-glioma-dep,0.0,0,,,False,,0.0010951381241964,False,0.1342633145214526,True,tumor-cell-expressed,not-TME-dominated-weak,0.1829499999999999,0.2941176470588235,4.9331,0.4428739693757362,0.4840989399293286,0.4593639575971732,0.3851590106007067,35.2756,0.1317824391590194,False,False,67,0.0,1.0,False,,0,0,0,False,False,False,False,
ARHGAP11A,-0.389968727915375,-0.4340687259903307,0.0043940285809727,0.2361111111111111,0.1443123938879456,False,subset-dep,0.0,0,,,False,,0.0020427968006197,False,0.0356777471733162,True,tumor-cell-expressed,not-TME-dominated-weak,3.2203,0.9803921568627452,2.4857,0.934040047114252,0.9469964664310954,0.9151943462897526,0.939929328621908,4.02806,0.0057112749102081,False,False,17,0.0,1.0,False,,0,0,0,False,False,False,False,
CIR1,-0.457562266248008,-0.4326312569797684,0.0065887521056735,0.4166666666666667,0.2538200339558574,False,subset-dep,0.0,0,,,False,,-0.1210185585851106,False,0.2585183330609807,True,tumor-cell-expressed,not-TME-dominated-weak,0.3247,0.4836601307189542,4.6514,0.3144876325088339,0.3745583038869258,0.3674911660777384,0.2014134275618374,46.2492,0.2088048668591275,False,False,30,0.25,1.0,False,,0,0,0,False,False,False,False,
MIS18BP1,-0.99013305962148,-0.4324812486731706,0.0081653150393901,0.9722222222222222,0.9363327674023768,True,pan-glioma-dep,0.0,0,,,False,,-0.265742472705895,True,0.0772809099875663,True,TME-dominated,TME-dominated,1.7966999999999995,0.9411764705882352,2.6693,0.6749116607773852,0.8409893992932862,0.9434628975265018,0.2402826855123675,2.1876900000000004,0.1932867664961305,False,False,70,0.0,1.0,False,,0,0,0,False,False,False,False,
TUBB,-1.9329251882554517,-0.4295858254722156,0.0011550422794932,1.0,0.9643463497453312,True,pan-glioma-dep,0.6210103064217017,1,PDGFRA_amp,oncogene-amp,False,,,,,False,tumor-cell-expressed,not-measured,2.1811499999999997,0.9803921568627452,9.0475,0.1260306242638398,0.0706713780918727,0.0600706713780918,0.2473498233215547,249.479,0.1905823590101975,True,True,72,0.8,0.0,False,,3,120,88,True,False,False,False,"Cytoplasm, cytoskeleton"
SCFD1,-1.4920862010158678,-0.4289307862105896,0.0394717612771761,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.0059545223010343,False,0.1744571409258855,True,tumor-cell-expressed,not-TME-dominated-weak,0.3991000000000007,0.5294117647058824,5.1607,0.3851590106007067,0.5265017667844523,0.568904593639576,0.0600706713780918,26.5596,0.3419340776324633,True,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
NOC4L,-1.0559503879919967,-0.427394222687278,0.0158276937684558,1.0,0.9617996604414262,True,pan-glioma-dep,0.0,0,,,False,,0.0051791189711766,False,0.0784597940991106,True,tumor-cell-expressed,not-TME-dominated-weak,0.7330499999999995,0.6928104575163399,4.1628,0.6584216725559481,0.5795053003533569,0.5406360424028269,0.8551236749116607,27.9328,0.0303793808011256,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
AASDHPPT,-0.3743052687992744,-0.4264009298878055,0.0097568899614497,0.2777777777777778,0.1502546689303905,False,subset-dep,0.3066954355013909,1,PTEN_loss,TSG-loss,True,PTEN,-0.0059706036943208,False,0.2225282762830848,True,tumor-cell-expressed,not-TME-dominated-weak,0.45615,0.3856209150326797,4.9672,0.3498233215547703,0.6713780918727915,0.215547703180212,0.1625441696113074,82.9852,0.2394134411466465,False,False,20,0.25,1.0,False,,0,0,0,False,False,False,False,
CCNK,-1.677316656547183,-0.4255754569819174,0.0153762164226112,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.0370191485895585,False,0.0830006454108368,True,tumor-cell-expressed,not-TME-dominated-weak,1.2566000000000002,0.8562091503267973,4.4122,0.7608951707891638,0.7773851590106007,0.8480565371024735,0.657243816254417,7.78675,0.0750353158235838,False,False,72,0.6,0.0,False,,0,3,0,False,False,False,False,Nucleus
