gene,rank_full,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability
CSH2,159,0.4255562086131374,novel,1.0,False,0.5971731448763251,0.3888888888888889,0.7283531409168083,0.0,0.0,0.5,0.5,0.0494699646643109,0.0392156862745098,0.9835100117785628,0.0,1.0,0.493031016882607,0.7283531409168083,0.0,0.5,0.0443428254694103,0.9835100117785628,0.0
RRP1,160,0.42441260189955504,novel,1.0,False,0.4346289752650176,0.9444444444444444,0.0738539898132427,0.0,0.0,0.5107913669064749,1.0,0.3992932862190813,0.803921568627451,0.6702002355712603,0.25,1.0,0.689536709854731,0.0738539898132427,0.0,0.7553956834532374,0.6016074274232661,0.6702002355712603,0.25
ZNHIT3,161,0.4215655670964554,novel,1.0,False,0.6784452296819788,0.6666666666666666,0.4685908319185059,0.0,0.0,0.3597122302158273,1.0,0.1837455830388692,0.6470588235294118,0.5995288574793874,0.0,1.0,0.6725559481743227,0.4685908319185059,0.0,0.6798561151079137,0.4154022032841405,0.5995288574793874,0.0
PFDN1,162,0.42142200454478673,novel,1.0,False,0.6148409893992933,0.7777777777777778,0.4083191850594228,0.0,0.0,0.1870503597122302,1.0,0.2402826855123674,0.9281045751633988,0.2885747938751472,0.25,1.0,0.6963093835885356,0.4083191850594228,0.0,0.5935251798561151,0.5841936303378832,0.2885747938751472,0.25
EIF3M,163,0.4208771918236109,novel,1.0,False,0.3533568904593639,1.0,0.0067911714770796,0.2451953372125999,0.25,0.2122302158273381,1.0,0.8268551236749117,0.9869281045751634,0.4782096584216725,0.25,1.0,0.676678445229682,0.0067911714770796,0.2475976686062999,0.6061151079136691,0.9068916141250376,0.4782096584216725,0.25
FOXO3,164,0.4208744376668907,novel,1.0,False,0.4452296819787986,0.2361111111111111,0.8446519524617997,0.0,0.0,0.8453237410071942,1.0,0.1625441696113074,0.3725490196078431,0.2237926972909305,0.25,0.0,0.3406703965449548,0.8446519524617997,0.0,0.9226618705035972,0.2675465946095752,0.2237926972909305,0.25
SGO1,165,0.4204216491593979,novel,1.0,False,0.1201413427561837,0.9722222222222222,0.0271646859083192,0.3042156415050162,0.5,0.2302158273381295,1.0,0.9964664310954064,1.0,0.8221436984687868,0.0,1.0,0.546181782489203,0.0271646859083192,0.402107820752508,0.6151079136690647,0.9982332155477032,0.8221436984687868,0.0
DDX10,166,0.42031423778497823,novel,1.0,False,0.5371024734982333,1.0,0.0,0.2392033903602439,0.25,0.4136690647482014,1.0,0.1484098939929328,0.2875816993464052,0.6124852767962309,0.25,1.0,0.7685512367491166,0.0,0.2446016951801219,0.7068345323741008,0.217995796669669,0.6124852767962309,0.25
MED17,167,0.41976261411836346,novel,1.0,False,0.0848056537102473,1.0,0.0016977928692699,0.0,0.0,0.8776978417266187,1.0,0.6749116607773852,0.8758169934640523,0.7644287396937575,0.25,1.0,0.5424028268551236,0.0016977928692699,0.0,0.9388489208633092,0.7753643271207187,0.7644287396937575,0.25
CCT3,168,0.4189231358156758,novel,1.0,False,0.657243816254417,1.0,0.0,0.1956657488889493,0.25,0.2266187050359712,1.0,0.7067137809187279,0.9869281045751634,0.221436984687868,0.25,0.0,0.8286219081272085,0.0,0.2228328744444747,0.6133093525179856,0.8468209427469457,0.221436984687868,0.25
HSPA9,169,0.4184618748226449,novel,1.0,False,0.1060070671378091,1.0,0.0,0.1982671502774295,0.25,0.974820143884892,1.0,0.3462897526501767,0.8235294117647058,0.110718492343934,0.6,1.0,0.5530035335689046,0.0,0.2241335751387148,0.987410071942446,0.5849095822074413,0.110718492343934,0.6
DDX51,170,0.41553607980163015,novel,1.0,False,0.8091872791519434,0.9861111111111112,0.0636672325976231,0.2229363237900838,0.25,0.7482014388489209,1.0,0.0247349823321554,0.0261437908496732,0.519434628975265,0.0,1.0,0.8976491951315273,0.0636672325976231,0.2364681618950418,0.8741007194244604,0.0254393865909143,0.519434628975265,0.0
NOP2,171,0.4155210201370526,novel,1.0,False,0.4487632508833922,1.0,0.0042444821731747,0.0,0.0,0.5971223021582733,1.0,0.3180212014134275,0.6993464052287581,0.6454652532391049,0.25,0.0,0.7243816254416962,0.0042444821731747,0.0,0.7985611510791366,0.5086838033210929,0.6454652532391049,0.25
ELMO2,172,0.4142442808806652,novel,1.0,False,0.5229681978798587,0.2083333333333333,0.8599320882852293,0.2465834153852028,0.25,0.5287769784172662,1.0,0.1201413427561837,0.4052287581699346,0.3286219081272084,0.0,1.0,0.365650765606596,0.8599320882852293,0.2482917076926014,0.7643884892086331,0.2626850504630592,0.3286219081272084,0.0
PSMB4,173,0.41384494698982033,approved_sm_drug,0.0,False,0.1130742049469964,1.0,0.0,0.0,0.0,0.4676258992805755,1.0,0.6254416961130742,0.9869281045751634,0.1260306242638398,0.8,0.0,0.5565371024734982,0.0,0.0,0.7338129496402878,0.8061849003441188,0.1260306242638398,0.8
PREB,174,0.4134689415754164,novel,1.0,False,0.7985865724381626,1.0,0.0042444821731747,0.0,0.0,0.762589928057554,1.0,0.558303886925795,0.9803921568627452,0.3839811542991755,0.0,1.0,0.8992932862190812,0.0042444821731747,0.0,0.881294964028777,0.7693480218942701,0.3839811542991755,0.0
PRKAR1A,175,0.4132741251349533,novel,1.0,False,1.0,0.5555555555555556,0.8803056027164686,0.0,0.0,0.0611510791366906,0.0,0.0989399293286219,0.2418300653594771,0.1071849234393403,0.25,1.0,0.7777777777777778,0.8803056027164686,0.0,0.0305755395683453,0.1703849973440495,0.1071849234393403,0.25
NUP155,176,0.41285516451447707,novel,1.0,False,0.2791519434628975,1.0,0.0008488964346348,0.0,0.0,0.7589928057553957,1.0,0.8409893992932862,0.9738562091503268,0.8244994110718492,0.0,1.0,0.6395759717314488,0.0008488964346348,0.0,0.8794964028776979,0.9074228042218064,0.8244994110718492,0.0
CCDC59,177,0.4110672874203605,novel,1.0,False,0.6007067137809188,0.875,0.232597623089983,0.0,0.0,0.2625899280575539,1.0,0.5830388692579506,0.9673202614379084,0.5700824499411072,0.0,1.0,0.7378533568904594,0.232597623089983,0.0,0.6312949640287769,0.7751795653479294,0.5700824499411072,0.0
NBAS,178,0.4110129899488699,novel,1.0,False,0.5618374558303887,0.7083333333333334,0.4074702886247877,0.0,0.0,0.7769784172661871,1.0,0.1554770318021201,0.5882352941176471,0.5123674911660777,0.0,1.0,0.6350853945818611,0.4074702886247877,0.0,0.8884892086330936,0.3718561629598836,0.5123674911660777,0.0
HAUS5,179,0.40879190177435676,novel,1.0,False,0.5053003533568905,0.9861111111111112,0.030560271646859,0.0,0.0,0.8381294964028777,1.0,0.4558303886925795,0.6862745098039216,0.6937573616018845,0.0,1.0,0.7457057322340008,0.030560271646859,0.0,0.9190647482014388,0.5710524492482505,0.6937573616018845,0.0
WDR55,180,0.4077671098508828,novel,1.0,False,0.3109540636042402,1.0,0.0127334465195245,0.0,0.0,0.6690647482014388,1.0,0.2720848056537102,0.738562091503268,0.6749116607773852,0.25,1.0,0.6554770318021201,0.0127334465195245,0.0,0.8345323741007193,0.5053234485784891,0.6749116607773852,0.25
MED31,181,0.4072727269479359,novel,1.0,False,0.0954063604240282,1.0,0.00509337860781,0.0,0.0,0.9064748201438848,1.0,0.4522968197879858,0.8888888888888888,0.6925795053003534,0.25,1.0,0.5477031802120141,0.00509337860781,0.0,0.9532374100719424,0.6705928543384374,0.6925795053003534,0.25
DDX55,182,0.4070690919077882,novel,1.0,False,0.8056537102473498,0.9861111111111112,0.0441426146010186,0.0,0.0,0.7733812949640287,1.0,0.1872791519434629,0.477124183006536,0.5276796230859836,0.0,1.0,0.8958824106792305,0.0441426146010186,0.0,0.8866906474820144,0.3322016674749994,0.5276796230859836,0.0
CDC42,183,0.4053150119944078,novel,1.0,False,0.4593639575971731,0.9861111111111112,0.1103565365025467,0.0,0.0,0.0899280575539568,0.0,0.7667844522968198,0.9869281045751634,0.1472320376914016,0.8,0.0,0.7227375343541421,0.1103565365025467,0.0,0.0449640287769784,0.8768562784359917,0.1472320376914016,0.8
WBP11,184,0.4047609877403956,novel,1.0,False,0.5441696113074205,1.0,0.0118845500848896,0.0,0.0,0.4532374100719424,1.0,0.4593639575971731,0.8169934640522876,0.4393404004711425,0.25,1.0,0.7720848056537102,0.0118845500848896,0.0,0.7266187050359713,0.6381787108247303,0.4393404004711425,0.25
PAK1IP1,185,0.4022708878832624,novel,1.0,False,0.4876325088339223,1.0,0.0093378607809847,0.0,0.0,0.4388489208633093,1.0,0.7137809187279152,0.9673202614379084,0.7008244994110718,0.0,1.0,0.7438162544169611,0.0093378607809847,0.0,0.7194244604316546,0.8405505900829118,0.7008244994110718,0.0
CHMP4B,186,0.4019025502848308,novel,1.0,False,0.9681978798586572,0.9861111111111112,0.2139219015280136,0.0,0.0,0.3992805755395683,1.0,0.2014134275618374,0.7973856209150327,0.1413427561837456,0.0,1.0,0.9771544954848842,0.2139219015280136,0.0,0.6996402877697842,0.4993995242384351,0.1413427561837456,0.0
CIR1,187,0.4007749698259481,novel,1.0,False,0.4098939929328622,0.4166666666666667,0.7461799660441426,0.0,0.0,0.2482014388489208,1.0,0.1130742049469964,0.4836601307189542,0.3144876325088339,0.25,1.0,0.4132803297997645,0.7461799660441426,0.0,0.6241007194244604,0.2983671678329753,0.3144876325088339,0.25
USP36,188,0.3993651770027857,has_sm_chemistry,0.5,False,0.6183745583038869,1.0,0.0246179966044142,0.0,0.0,0.2841726618705036,1.0,0.0706713780918728,0.196078431372549,0.4063604240282685,0.45,0.0,0.8091872791519434,0.0246179966044142,0.0,0.6420863309352518,0.1333749047322109,0.4063604240282685,0.45
POTEI,189,0.3970409114009659,novel,1.0,False,0.3392226148409894,0.4027777777777778,0.7292020373514432,0.0,0.0,0.5,0.5,0.0494699646643109,0.0326797385620915,0.9905771495877502,0.0,1.0,0.3710001963093836,0.7292020373514432,0.0,0.5,0.0410748516132012,0.9905771495877502,0.0
RSL1D1,190,0.39645376296606977,novel,1.0,False,0.5265017667844523,1.0,0.0016977928692699,0.0,0.0,0.197841726618705,1.0,0.8127208480565371,0.9869281045751634,0.3674911660777385,0.25,1.0,0.7632508833922261,0.0016977928692699,0.0,0.5989208633093526,0.8998244763158503,0.3674911660777385,0.25
RANBP3,191,0.39541051889468887,novel,1.0,False,0.0706713780918728,0.3472222222222222,0.7945670628183362,0.0,0.0,0.8597122302158273,1.0,0.3356890459363957,0.803921568627451,0.5005889281507656,0.0,1.0,0.2089468001570475,0.7945670628183362,0.0,0.9298561151079136,0.5698053072819234,0.5005889281507656,0.0
RPL10A,192,0.3947667554586553,approved_sm_drug,0.0,False,0.92226148409894,1.0,0.0,0.0,0.0,0.0179856115107913,0.0,0.6607773851590106,0.9738562091503268,0.0824499411071849,0.6,0.0,0.96113074204947,0.0,0.0,0.0089928057553956,0.8173167971546687,0.0824499411071849,0.6
IMP3,193,0.3930541002506651,novel,1.0,False,0.4204946996466431,1.0,0.0076400679117147,0.0,0.0,0.4244604316546763,1.0,0.3604240282685512,0.915032679738562,0.4852767962308599,0.25,1.0,0.7102473498233215,0.0076400679117147,0.0,0.7122302158273381,0.6377283540035565,0.4852767962308599,0.25
ALG2,194,0.39275934804003,novel,1.0,False,0.4805653710247349,1.0,0.0186757215619693,0.0,0.0,0.3381294964028777,1.0,0.7243816254416962,0.9607843137254902,0.6595995288574793,0.0,1.0,0.7402826855123674,0.0186757215619693,0.0,0.6690647482014389,0.8425829695835931,0.6595995288574793,0.0
RNF4,195,0.3921519197985187,novel,1.0,False,0.0600706713780918,0.6666666666666666,0.4864176570458404,0.4096035561245398,0.25,0.5035971223021583,1.0,0.4346289752650176,0.8169934640522876,0.4275618374558304,0.0,1.0,0.3633686690223792,0.4864176570458404,0.3298017780622699,0.7517985611510791,0.6258112196586526,0.4275618374558304,0.0
PSMB7,196,0.39157166665741816,approved_sm_drug,0.0,False,0.2614840989399293,1.0,0.0059422750424448,0.2087941815367092,0.25,0.1115107913669064,0.0,0.4416961130742049,0.9477124183006536,0.2402826855123675,0.8,0.0,0.6307420494699647,0.0059422750424448,0.2293970907683546,0.0557553956834532,0.6947042656874293,0.2402826855123675,0.8
SOCS3,197,0.38896085032259997,novel,1.0,False,0.5477031802120141,0.2361111111111111,0.8743633276740238,0.0,0.0,0.1079136690647482,0.0,0.9646643109540636,0.803921568627451,0.5806831566548881,0.0,0.0,0.3919071456615626,0.8743633276740238,0.0,0.0539568345323741,0.8842929397907573,0.5806831566548881,0.0
MED28,198,0.3885715357495747,novel,1.0,False,0.2650176678445229,1.0,0.00509337860781,0.0,0.0,0.1654676258992805,1.0,0.7809187279151943,0.9803921568627452,0.5842167255594818,0.25,1.0,0.6325088339222615,0.00509337860781,0.0,0.5827338129496403,0.8806554423889698,0.5842167255594818,0.25
PDCD2,199,0.387650023964674,novel,1.0,False,0.3250883392226148,0.9861111111111112,0.0772495755517828,0.0,0.0,0.3309352517985611,1.0,0.6289752650176679,0.9869281045751634,0.7220259128386336,0.0,1.0,0.655599725166863,0.0772495755517828,0.0,0.6654676258992805,0.8079516847964157,0.7220259128386336,0.0
RAE1,200,0.3867786502945498,novel,1.0,False,0.0494699646643109,1.0,0.0008488964346348,0.0,0.0,0.2230215827338129,1.0,0.7491166077738516,0.9803921568627452,0.64075382803298,0.35,1.0,0.5247349823321554,0.0008488964346348,0.0,0.6115107913669064,0.8647543823182984,0.64075382803298,0.35
NARS1,201,0.38566037504646045,novel,1.0,False,0.4558303886925795,1.0,0.0,0.0,0.0,0.9028776978417268,1.0,0.2650176678445229,0.6601307189542484,0.2826855123674912,0.25,1.0,0.7279151943462898,0.0,0.0,0.9514388489208634,0.4625741933993856,0.2826855123674912,0.25
ARF4,202,0.3842860748693554,novel,1.0,False,0.1024734982332155,0.8333333333333334,0.3607809847198642,0.0,0.0,0.1618705035971223,1.0,0.8833922261484098,0.9934640522875816,0.3121319199057715,0.25,1.0,0.4679034157832744,0.3607809847198642,0.0,0.5809352517985611,0.9384281392179956,0.3121319199057715,0.25
NOC4L,203,0.3831270582442744,novel,1.0,False,0.3957597173144876,1.0,0.0382003395585738,0.0,0.0,0.7517985611510791,1.0,0.2614840989399293,0.6928104575163399,0.6584216725559481,0.0,1.0,0.6978798586572438,0.0382003395585738,0.0,0.8758992805755396,0.4771472782281346,0.6584216725559481,0.0
NOM1,204,0.3824412139634044,novel,1.0,False,0.0424028268551236,0.9444444444444444,0.1383701188455008,0.0,0.0,0.920863309352518,1.0,0.508833922261484,0.7320261437908496,0.7502944640753828,0.0,1.0,0.493423635649784,0.1383701188455008,0.0,0.960431654676259,0.6204300330261668,0.7502944640753828,0.0
NELFB,205,0.3823070150055884,novel,1.0,False,0.1413427561837456,0.9722222222222222,0.1409168081494057,0.0,0.0,0.8165467625899281,1.0,0.2756183745583039,0.7908496732026143,0.3839811542991755,0.25,1.0,0.5567824892029839,0.1409168081494057,0.0,0.908273381294964,0.5332340238804592,0.3839811542991755,0.25
UFM1,206,0.3815730504612391,novel,1.0,False,0.2402826855123674,0.625,0.5449915110356537,0.0,0.0,0.2553956834532374,1.0,0.2049469964664311,0.673202614379085,0.3321554770318021,0.25,1.0,0.4326413427561837,0.5449915110356537,0.0,0.6276978417266187,0.439074805422758,0.3321554770318021,0.25
TRAPPC4,207,0.3813037656793373,novel,1.0,False,0.1625441696113074,0.9583333333333334,0.0424448217317487,0.0,0.0,0.3345323741007194,1.0,0.5300353356890459,0.954248366013072,0.4817432273262662,0.35,1.0,0.5604387514723204,0.0424448217317487,0.0,0.6672661870503597,0.7421418508510589,0.4817432273262662,0.35
NVL,208,0.3774183792361927,novel,1.0,False,0.2332155477031802,1.0,0.0084889643463496,0.0,0.0,0.5251798561151079,1.0,0.3109540636042402,0.6862745098039216,0.5759717314487632,0.25,1.0,0.61660777385159,0.0084889643463496,0.0,0.7625899280575539,0.4986142867040809,0.5759717314487632,0.25
TAF1C,209,0.3771048421834597,novel,1.0,False,0.823321554770318,1.0,0.034804753820034,0.2040032561063211,0.25,0.3129496402877698,1.0,0.0353356890459364,0.1830065359477124,0.3745583038869258,0.0,1.0,0.911660777385159,0.034804753820034,0.2270016280531605,0.6564748201438849,0.1091711124968244,0.3745583038869258,0.0
USP10,210,0.3759523682108526,novel,1.0,False,0.2579505300353357,0.8472222222222222,0.2275042444821732,0.0,0.0,0.7985611510791367,1.0,0.6148409893992933,0.8954248366013072,0.4216725559481744,0.0,1.0,0.5525863761287789,0.2275042444821732,0.0,0.8992805755395683,0.7551329130003003,0.4216725559481744,0.0
CLCC1,211,0.37591349813356345,novel,1.0,False,0.0070671378091872,0.4166666666666667,0.7147707979626485,0.0,0.0,0.4496402877697841,1.0,0.4134275618374558,0.8888888888888888,0.5924617196702002,0.0,1.0,0.2118669022379269,0.7147707979626485,0.0,0.724820143884892,0.6511582253631724,0.5924617196702002,0.0
NOL12,212,0.3722243024113788,novel,1.0,False,0.4416961130742049,0.9583333333333334,0.1027164685908319,0.0,0.0,0.3237410071942446,1.0,0.2473498233215547,0.673202614379085,0.6725559481743227,0.0,1.0,0.7000147232037691,0.1027164685908319,0.0,0.6618705035971223,0.4602762188503199,0.6725559481743227,0.0
DHX33,213,0.3719626447589193,novel,1.0,False,0.0106007067137809,1.0,0.0365025466893039,0.0,0.0,0.9100719424460432,1.0,0.4628975265017668,0.7320261437908496,0.8103651354534747,0.0,1.0,0.5053003533568905,0.0365025466893039,0.0,0.9550359712230216,0.5974618351463082,0.8103651354534747,0.0
PWP1,214,0.3719109532679896,novel,1.0,False,0.2226148409893993,0.9166666666666666,0.1460101867572156,0.0,0.0,0.8273381294964028,1.0,0.7455830388692579,0.9869281045751634,0.39811542991755,0.0,1.0,0.5696407538280329,0.1460101867572156,0.0,0.9136690647482014,0.8662555717222107,0.39811542991755,0.0
UBTF,215,0.3698491257786397,novel,1.0,False,0.773851590106007,1.0,0.0008488964346348,0.0,0.0,0.4964028776978417,1.0,0.3286219081272085,0.6862745098039216,0.3250883392226149,0.0,1.0,0.8869257950530035,0.0008488964346348,0.0,0.7482014388489209,0.507448208965565,0.3250883392226149,0.0
CDS2,216,0.36612496911503184,novel,1.0,False,0.2508833922261484,0.4722222222222222,0.6774193548387097,0.0,0.0,0.4280575539568345,1.0,0.3392226148409894,0.7189542483660131,0.3486454652532391,0.0,1.0,0.3615528072241853,0.6774193548387097,0.0,0.7140287769784173,0.5290884316035013,0.3486454652532391,0.0
JTB,217,0.36240574110601753,novel,1.0,False,0.3604240282685512,0.2638888888888889,0.8709677419354839,0.0,0.0,0.2410071942446043,1.0,0.3639575971731448,0.9803921568627452,0.1283863368669022,0.0,1.0,0.3121564585787201,0.8709677419354839,0.0,0.6205035971223022,0.672174877017945,0.1283863368669022,0.0
CHMP2A,218,0.36200350507372114,novel,1.0,False,0.3780918727915194,1.0,0.0,0.0,0.0,0.946043165467626,1.0,0.519434628975265,0.954248366013072,0.3168433451118963,0.0,1.0,0.6890459363957597,0.0,0.0,0.9730215827338128,0.7368414974941685,0.3168433451118963,0.0
DCTN5,219,0.3613184301975026,novel,1.0,False,0.2826855123674912,1.0,0.0059422750424448,0.0,0.0,0.5431654676258992,1.0,0.7879858657243817,0.9738562091503268,0.4982332155477032,0.0,1.0,0.6413427561837456,0.0059422750424448,0.0,0.7715827338129496,0.8809210374373542,0.4982332155477032,0.0
SBDS,220,0.3604231101163536,novel,1.0,False,0.8197879858657244,1.0,0.0101867572156195,0.0,0.0,0.1906474820143885,1.0,0.4204946996466431,0.915032679738562,0.2332155477031802,0.0,1.0,0.9098939929328622,0.0101867572156195,0.0,0.5953237410071942,0.6677636896926025,0.2332155477031802,0.0
ARFRP1,221,0.35999019738720106,novel,1.0,False,0.4169611307420495,0.9305555555555556,0.2079796264855687,0.0,0.0,0.7194244604316546,1.0,0.0812720848056537,0.2941176470588235,0.4428739693757362,0.0,1.0,0.6737583431488026,0.2079796264855687,0.0,0.8597122302158273,0.1876948659322386,0.4428739693757362,0.0
DNAJA3,222,0.35923054705635965,novel,1.0,False,0.2968197879858657,0.9861111111111112,0.0144312393887944,0.0,0.0,0.9172661870503596,1.0,0.3745583038869258,0.8366013071895425,0.4570082449941107,0.0,1.0,0.6414654495484884,0.0144312393887944,0.0,0.95863309352518,0.6055798055382342,0.4570082449941107,0.0
TLN1,223,0.3588174154101291,novel,1.0,False,0.0636042402826855,0.4722222222222222,0.6884550084889645,0.2516722613757096,0.75,0.0971223021582733,0.0,0.8480565371024735,0.9084967320261438,0.3639575971731448,0.0,1.0,0.2679132312524538,0.6884550084889645,0.5008361306878548,0.0485611510791366,0.8782766345643087,0.3639575971731448,0.0
MT1E,224,0.358389719069593,novel,1.0,False,0.3851590106007067,0.5694444444444444,0.6494057724957556,0.0,0.0,0.1726618705035971,1.0,0.1413427561837456,0.4313725490196078,0.3533568904593639,0.0,0.0,0.4773017275225756,0.6494057724957556,0.0,0.5863309352517986,0.2863576526016766,0.3533568904593639,0.0
XAB2,225,0.3580783957328006,novel,1.0,False,0.2084805653710247,1.0,0.0,0.0,0.0,0.6438848920863309,1.0,0.2120141342756183,0.6470588235294118,0.4381625441696113,0.25,1.0,0.6042402826855123,0.0,0.0,0.8219424460431655,0.4295364789025151,0.4381625441696113,0.25
GPN1,226,0.35791928532342127,novel,1.0,False,0.1484098939929328,1.0,0.0008488964346348,0.0,0.0,0.5359712230215827,1.0,0.872791519434629,0.9869281045751634,0.5865724381625442,0.0,1.0,0.5742049469964664,0.0008488964346348,0.0,0.7679856115107914,0.9298598120048962,0.5865724381625442,0.0
RPS17,227,0.3573733359443393,approved_sm_drug,0.0,False,0.6607773851590106,0.8333333333333334,0.1010186757215619,0.0,0.0,0.0071942446043165,0.0,0.5512367491166078,0.9803921568627452,0.0824499411071849,0.6,0.0,0.747055359246172,0.1010186757215619,0.0,0.0035971223021582,0.7658144529896764,0.0824499411071849,0.6
NOPCHAP1,228,0.35632369341136455,novel,1.0,False,0.1978798586572438,0.9722222222222222,0.0848896434634975,0.0,0.0,0.5,0.5,0.4982332155477031,0.9084967320261438,0.8032979976442873,0.0,1.0,0.585051040439733,0.0848896434634975,0.0,0.5,0.7033649737869234,0.8032979976442873,0.0
HAUS1,229,0.3556849975094405,novel,1.0,False,0.519434628975265,1.0,0.0008488964346348,0.0,0.0,0.1294964028776978,0.0,0.950530035335689,1.0,0.8150765606595995,0.0,1.0,0.7597173144876326,0.0008488964346348,0.0,0.0647482014388489,0.9752650176678446,0.8150765606595995,0.0
CLNS1A,230,0.35082204802090455,novel,1.0,False,0.0565371024734982,1.0,0.0076400679117147,0.0,0.0,0.356115107913669,1.0,0.7279151943462897,0.9869281045751634,0.4004711425206125,0.25,1.0,0.5282685512367491,0.0076400679117147,0.0,0.6780575539568345,0.8574216494607265,0.4004711425206125,0.25
SF3A2,231,0.3505418809564,novel,1.0,False,0.1766784452296819,1.0,0.0016977928692699,0.0,0.0,0.2949640287769784,1.0,0.6219081272084805,0.8562091503267973,0.3839811542991755,0.25,1.0,0.588339222614841,0.0016977928692699,0.0,0.6474820143884892,0.739058638767639,0.3839811542991755,0.25
UTP6,232,0.3499822580059677,novel,1.0,False,0.1731448763250883,1.0,0.0135823429541596,0.0,0.0,0.4892086330935252,1.0,0.1802120141342756,0.5359477124183006,0.4982332155477031,0.25,1.0,0.5865724381625441,0.0135823429541596,0.0,0.7446043165467626,0.3580798632762881,0.4982332155477031,0.25
NSL1,233,0.34936029239755084,novel,1.0,False,0.1590106007067137,1.0,0.00509337860781,0.0,0.0,0.2517985611510791,1.0,0.8445229681978799,0.9934640522875816,0.6348645465253239,0.0,1.0,0.5795053003533569,0.00509337860781,0.0,0.6258992805755396,0.9189935102427308,0.6348645465253239,0.0
SPCS2,234,0.3482660858547778,novel,1.0,False,0.696113074204947,0.9305555555555556,0.1392190152801358,0.0,0.0,0.1474820143884892,0.0,0.7561837455830389,0.9934640522875816,0.4888103651354534,0.0,1.0,0.8133343148802512,0.1392190152801358,0.0,0.0737410071942446,0.8748238989353103,0.4888103651354534,0.0
HNRNPH1,235,0.3482587202832761,novel,1.0,False,0.5017667844522968,0.9444444444444444,0.1086587436332767,0.2472179590037998,0.25,0.2805755395683453,1.0,0.4876325088339223,0.7777777777777778,0.0883392226148409,0.0,1.0,0.7231056144483706,0.1086587436332767,0.2486089795018999,0.6402877697841727,0.63270514330585,0.0883392226148409,0.0
COPA,236,0.34773741763188903,novel,1.0,False,0.4628975265017668,1.0,0.0,0.0,0.0,0.1798561151079136,1.0,0.5406360424028268,0.869281045751634,0.149587750294464,0.25,1.0,0.7314487632508834,0.0,0.0,0.5899280575539568,0.7049585440772304,0.149587750294464,0.25
SRSF10,237,0.3472186431934948,novel,1.0,False,0.342756183745583,0.875,0.2597623089983022,0.0,0.0,0.158273381294964,1.0,0.5017667844522968,0.8235294117647058,0.3686690223792697,0.0,1.0,0.6088780918727915,0.2597623089983022,0.0,0.579136690647482,0.6626480981085013,0.3686690223792697,0.0
ARPC2,238,0.3450880755158958,novel,1.0,False,0.4770318021201413,0.7083333333333334,0.4694397283531409,0.0,0.0,0.039568345323741,0.0,0.6466431095406361,0.9803921568627452,0.160188457008245,0.25,1.0,0.5926825677267373,0.4694397283531409,0.0,0.0197841726618705,0.8135176332016907,0.160188457008245,0.25
RPS29,239,0.34180593891131117,approved_sm_drug,0.0,False,0.303886925795053,1.0,0.0,0.0,0.0,0.0035971223021582,0.0,0.6784452296819788,0.9477124183006536,0.2685512367491166,0.6,0.0,0.6519434628975265,0.0,0.0,0.0017985611510791,0.8130788239913163,0.2685512367491166,0.6
INTS8,240,0.3410673864721548,novel,1.0,False,0.0989399293286219,1.0,0.0016977928692699,0.4177073833274721,0.25,0.4820143884892086,1.0,0.166077738515901,0.3660130718954248,0.5724381625441696,0.0,1.0,0.549469964664311,0.0016977928692699,0.333853691663736,0.7410071942446044,0.2660454052056629,0.5724381625441696,0.0
ALDOA,241,0.34070878541744415,novel,1.0,False,0.1802120141342756,0.9722222222222222,0.0424448217317487,0.0,0.0,0.1690647482014388,1.0,0.2438162544169611,0.6928104575163399,0.0141342756183745,0.6,1.0,0.5762171181782489,0.0424448217317487,0.0,0.5845323741007195,0.4683133559666504,0.0141342756183745,0.6
SPCS3,242,0.33590029319286635,novel,1.0,False,0.96113074204947,1.0,0.0186757215619693,0.0,0.0,0.0575539568345323,0.0,0.5971731448763251,0.934640522875817,0.336866902237927,0.0,1.0,0.980565371024735,0.0186757215619693,0.0,0.0287769784172661,0.7659068338760711,0.336866902237927,0.0
TSEN54,243,0.3355791304365085,novel,1.0,False,0.5724381625441696,0.9583333333333334,0.1001697792869269,0.0,0.0,0.2014388489208633,1.0,0.0883392226148409,0.2287581699346405,0.4723203769140164,0.0,1.0,0.7653857479387515,0.1001697792869269,0.0,0.6007194244604317,0.1585486962747407,0.4723203769140164,0.0
SRSF2,244,0.3354309967116725,novel,1.0,False,0.7491166077738516,1.0,0.0,0.0,0.0,0.2446043165467626,1.0,0.3851590106007067,0.8823529411764706,0.1060070671378092,0.0,1.0,0.8745583038869258,0.0,0.0,0.6223021582733813,0.6337559758885887,0.1060070671378092,0.0
RPL36,245,0.3344722785064403,approved_sm_drug,0.0,False,0.3710247349823322,1.0,0.0,0.0,0.0,0.0431654676258992,0.0,0.7173144876325088,0.9803921568627452,0.1012956419316843,0.6,0.0,0.6855123674911661,0.0,0.0,0.0215827338129496,0.848853322247627,0.1012956419316843,0.6
